,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,0.0,0.0,,high_collection,baseline
1,Albania,-16914837.035897397,74.25719075799718,-227.78719290664444,high_collection,baseline
2,Algeria,-21735448.70185099,117.14338136452622,-185.54568297985804,high_collection,baseline
3,Andorra,-2926544.641768667,1.0009758233507655,-2923.6916352006,high_collection,baseline
4,Angola,-9183090.387881495,9.945269534167558,-923.3626455605299,high_collection,baseline
5,Argentina,-39035615.9935907,680.4365359071152,-57.368489100237504,high_collection,baseline
6,Armenia,-3569552.8813327653,7.141582894956569,-499.82656980059784,high_collection,baseline
7,Aruba,-9717610.452006845,19.861264104778762,-489.2745195240981,high_collection,baseline
8,Australia,-334254312.2439672,8823.270150053004,-37.88326851150072,high_collection,baseline
9,Austria,-75901950.1045054,13251.166103581776,-5.727944960556278,high_collection,baseline
10,Azerbaijan,-19248920.397289656,118.94240438875188,-161.83396069896486,high_collection,baseline
11,Bahamas,0.0,0.0,,high_collection,baseline
12,Bahrain,-3049181.686023589,1.8981338369268734,-1606.410268182296,high_collection,baseline
13,Bangladesh,-23421330.56581733,0.5286779707053438,-44301.695670370755,high_collection,baseline
14,Barbados,-15192304.425001672,34.984855835145524,-434.2537381485962,high_collection,baseline
15,Belarus,-31016867.769088823,368.5165752983846,-84.16681866745,high_collection,baseline
16,Belgium,23683283.305948254,18928.08331938606,1.2512245908011161,high_collection,baseline
17,Benin,-21098577.566629305,107.07243669570364,-197.04956959736307,high_collection,baseline
18,Bermuda,-1496477.6222837355,0.9462929709559008,-1581.4104809127598,high_collection,baseline
19,Bolivia (Plurinational State of),-29540105.148912605,270.7947329567871,-109.08670499742165,high_collection,baseline
20,Bosnia Herzegovina,-11301437.024329174,31.159742210923117,-362.6935341065637,high_collection,baseline
21,Botswana,-18669653.520474717,74.65467205930494,-250.08017590170013,high_collection,baseline
22,Brazil,1062821255.5423429,233426.7960569086,4.5531244634109225,high_collection,baseline
