,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-34590983.71146351,3.0431756619217407,-11366.739075988662,baseline,baseline
1,Albania,-10723578.489950022,25.16769196473665,-426.08509771079565,baseline,baseline
2,Algeria,-15840367.158248901,58.20761316795809,-272.135658827678,baseline,baseline
3,Andorra,-2623146.089833993,0.5135876488308453,-5107.494496422265,baseline,baseline
4,Angola,-7807630.779781813,5.527912807865261,-1412.4012174491806,baseline,baseline
5,Argentina,-26233481.275603507,354.38258673562666,-74.02587558618949,baseline,baseline
6,Armenia,-11751112.534137804,74.94418736015209,-156.79818473001265,baseline,baseline
7,Aruba,-10711098.354780544,51.98124672280003,-206.0569730445199,baseline,baseline
8,Australia,-23655239.908995144,4742.5278876801485,-4.987896849367042,baseline,baseline
9,Austria,-14678671.712394,8679.245799005856,-1.691238161969711,baseline,baseline
10,Azerbaijan,-13523978.430536423,55.94929852179506,-241.7184627483427,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-5870256.282750478,3.9431675974333893,-1488.7158959643086,baseline,baseline
13,Bangladesh,-29250138.822550192,0.27928458188082866,-104732.37951614276,baseline,baseline
14,Barbados,0.0,0.0,,baseline,baseline
15,Belarus,-20948130.619584836,178.0617345337644,-117.6453249455043,baseline,baseline
16,Belgium,117647657.90713143,12787.536125598397,9.200181860805971,baseline,baseline
17,Benin,-14597906.461706487,43.235148543959774,-337.63978969249797,baseline,baseline
18,Bermuda,-7587924.90016826,12.056773991073047,-629.3495180208597,baseline,baseline
19,Bolivia (Plurinational State of),-20814824.244249318,133.22259446546886,-156.24094642327728,baseline,baseline
20,Bosnia Herzegovina,-8573116.492362546,16.072580377764453,-533.4001318309156,baseline,baseline
21,Botswana,-14142442.947472453,38.74591405884277,-365.0047570434024,baseline,baseline
22,Brazil,473417221.31354076,57185.32933562368,8.278648157030457,baseline,baseline
23,Brunei Darussalam,-34947736.42863102,2.711741847295258,-12887.560246005183,baseline,baseline
24,Bulgaria,-20214475.508263964,115.08878499661587,-175.64244429948897,baseline,baseline
25,Burkina Faso,-15249825.201150704,50.35274741322113,-302.8598434957802,baseline,baseline
26,Burundi,-11403835.180065481,18.196109349849383,-626.7183253743128,baseline,baseline
27,C?te d'Ivoire,-11720999.412097424,20.32957006420597,-576.5493010958676,baseline,baseline
28,Cabo Verde,-3839512.145422002,0.4747939340121239,-8086.691657951888,baseline,baseline
29,Cambodia,-43224600.135823585,58.489650912400386,-739.012790494524,baseline,baseline
30,Cameroon,-3808427.0704235625,0.7800230403321834,-4882.454585959015,baseline,baseline
31,Canada,75250649.1248956,21781.5026116994,3.4547960471963286,baseline,baseline
32,Cayman Isds,0.0,0.0,,baseline,baseline
33,Chile,-16428264.820888069,53.72534656307327,-305.7823889809882,baseline,baseline
34,China,2618313003.798418,563594.4386338731,4.645739603366364,baseline,baseline
35,Colombia,-25862410.56371912,335.41435476645603,-77.1058548812758,baseline,baseline
