,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-15376437.115280379,0.0222610685700264,-690732.2111205439,baseline,baseline
1,Albania,-21352165.64712753,219.38105447335678,-97.32912305661606,baseline,baseline
2,Algeria,-20253961.462459248,142.65960744996036,-141.9740445421005,baseline,baseline
3,Andorra,-3500970.6102695838,1.1671628180794833,-2999.5563224249054,baseline,baseline
4,Angola,-11295306.182693847,17.90523434714934,-630.8382210307208,baseline,baseline
5,Argentina,-30083616.93310883,778.0924092561994,-38.66329574126884,baseline,baseline
6,Armenia,-2752940.937984597,0.5903884982586184,-4662.931181932811,baseline,baseline
7,Aruba,-5001139.627853603,1.217696942505754,-4107.047864932922,baseline,baseline
8,Australia,165172282.4651901,15994.266361645736,10.32696834793707,baseline,baseline
9,Austria,13109391.888600092,14240.073122891448,0.920598635657724,baseline,baseline
10,Azerbaijan,-18941719.251376025,170.53875695152192,-111.06987989105889,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-3263603.9718259885,0.8630867775665292,-3781.3161511148523,baseline,baseline
13,Bangladesh,-31200186.111304455,0.6209089618410887,-50249.212088663044,baseline,baseline
14,Barbados,-4563488.004181295,0.5770439122192803,-7908.389478766636,baseline,baseline
15,Belarus,-26890484.21538765,515.4790186239028,-52.16601111558944,baseline,baseline
16,Belgium,148167668.3581141,19677.711180294107,7.52972065706981,baseline,baseline
17,Benin,-22486767.97628923,215.0032547727093,-104.58803519072825,baseline,baseline
18,Bermuda,-3517623.0557703883,0.6287613077553555,-5594.528499738821,baseline,baseline
19,Bolivia (Plurinational State of),-26252597.32991857,360.77315099491574,-72.76760273740143,baseline,baseline
20,Bosnia Herzegovina,-11536012.064837005,39.23621276363158,-294.01441302025574,baseline,baseline
21,Botswana,-17675819.835826732,85.68852313687357,-206.27989827286981,baseline,baseline
22,Brazil,3599768256.5144615,441102.4443430289,8.160844045822282,baseline,baseline
23,Brunei Darussalam,-36655071.61222598,5.264635210411188,-6962.5092997398915,baseline,baseline
24,Bulgaria,-33043890.082015716,981.5467337381862,-33.66512153340802,baseline,baseline
25,Burkina Faso,-20573932.18018169,151.3063668747596,-135.975323478696,baseline,baseline
26,Burundi,-15525875.238108918,53.594640646699936,-289.69081704375446,baseline,baseline
27,C?te d'Ivoire,-15500230.524857052,53.4580066162321,-289.9515246823762,baseline,baseline
28,Cabo Verde,-5443785.405171443,1.518417661768749,-3585.1699715018967,baseline,baseline
29,Cambodia,-46182586.23866979,201.95182292491506,-228.68120510028922,baseline,baseline
30,Cameroon,-3207616.2098348727,0.4576797975870175,-7008.428658520845,baseline,baseline
31,Canada,131797005.2117725,76279.46512936021,1.7278176372666176,baseline,baseline
32,Cayman Isds,-1321070.4655755442,0.0254171644645473,-51975.52494174623,baseline,baseline
33,Chile,-23542145.59268486,220.47888004593642,-106.77732755073816,baseline,baseline
34,China,9837919637.660583,2061516.8800895019,4.77217515542898,baseline,baseline
35,Colombia,-29773568.625633746,721.7901056768417,-41.249621450150364,baseline,baseline
36,Comoros,-4014172.0762762157,0.5500909797219389,-7297.287583783518,baseline,baseline
37,Congo,-4973813.505804623,1.1412741810702585,-4358.1232172800965,baseline,baseline
38,Costa Rica,-23293827.954005066,210.99221525886645,-110.40136208544878,baseline,baseline
39,Croatia,-29714490.225495476,798.966634053189,-37.19115287049311,baseline,baseline
40,Cyprus,-27311405.18471031,495.91110645299733,-55.07318716867434,baseline,baseline
41,Czechia,84524058.61526981,12580.62094702516,6.718591949569592,baseline,baseline
42,Denmark,-14549638.169103865,8566.575016284163,-1.698419513218121,baseline,baseline
43,Dominican Rep.,-25638903.19661835,322.43220400216916,-79.51719114398965,baseline,baseline
44,Ecuador,-23760313.719041333,229.56959870978366,-103.49939126338128,baseline,baseline
45,Egypt,-30786592.913268078,1152.7805400387417,-26.706378052004094,baseline,baseline
46,El Salvador,-3219713.9679903216,1.3682296146966828,-2353.197104788648,baseline,baseline
47,Estonia,-26690585.86084506,567.8895988057412,-46.99960329785005,baseline,baseline
48,Eswatini,-6919960.874717813,3.3888871808560093,-2041.9566971155054,baseline,baseline
49,Ethiopia,-20293507.66576456,143.73960578122126,-141.18243580445238,baseline,baseline
50,Fiji,-2281656.690258198,0.5796447521204369,-3936.3018157440715,baseline,baseline
51,Finland,-343207909.5545913,6335.8900058763775,-54.168855399363736,baseline,baseline
52,France,1061660432.4457167,108081.37673750806,9.822787833505483,baseline,baseline
53,French Polynesia,-17120398.26156721,76.26518916802824,-224.48509534077692,baseline,baseline
54,Georgia,-9060931.053367486,16.036428913728695,-565.021745309548,baseline,baseline
55,Germany,344976827.39587367,131108.98792510544,2.63122180145985,baseline,baseline
56,Ghana,-8194691.319640665,7.384639454216197,-1109.694165902978,baseline,baseline
57,Greece,50984738.22986434,20015.23514622297,2.5472964897684727,baseline,baseline
58,Greenland,-2872280.0157861,0.2893477544634926,-9926.740302899083,baseline,baseline
59,Grenada,-10896726.16963487,12.168753230651722,-895.467757714672,baseline,baseline
60,Guatemala,-28972245.812052477,606.6994884985735,-47.753865564896714,baseline,baseline
61,Guinea,-4831935.383692629,1.0574319447923328,-4569.500105882998,baseline,baseline
62,Guyana,-25416923.95242233,309.6129094548283,-82.09258456689315,baseline,baseline
63,Honduras,-18113976.82876436,77.56052500534467,-233.5463410996268,baseline,baseline
64,Hungary,-31958142.61919365,3761.045617866758,-8.49714304643827,baseline,baseline
65,Iceland,-22392279.758858766,398.08829958706184,-56.24953002157145,baseline,baseline
66,India,165572231.89739248,28719.52556554255,5.765145093345298,baseline,baseline
67,Indonesia,7276941.715492257,8595.60436610717,0.8465887220432741,baseline,baseline
68,Iran,-37866676.437715665,20.796138432761296,-1820.85133546054,baseline,baseline
69,Ireland,-29497164.514265604,4793.157680861404,-6.154015051923873,baseline,baseline
70,Israel,23392185.233061112,13758.401197117671,1.7002110127419223,baseline,baseline
71,Italy,1419097144.5428054,107007.39919354992,13.261673073429339,baseline,baseline
72,Jamaica,-6335477.471121761,2.0809375805392456,-3044.5302782604426,baseline,baseline
73,Japan,17822820.96783589,11443.298491181058,1.5574898252956786,baseline,baseline
74,Jordan,-22127206.636500612,299.71460768323715,-73.82758820980274,baseline,baseline
75,Kazakhstan,-27096760.132791087,494.15544097933684,-54.83448705753326,baseline,baseline
76,Kenya,-31182638.66625829,1946.4809614036126,-16.02000702014183,baseline,baseline
77,Kiribati,-3923802.0148660582,0.510806158296592,-7681.587136597834,baseline,baseline
78,Korea,318056128.13116425,52358.47023523096,6.074587869015903,baseline,baseline
79,Kuwait,-5730077.786842236,4.50334876691373,-1272.4037340703724,baseline,baseline
80,Kyrgyzstan,-4077637.2902153227,0.9557008675456381,-4266.646006806728,baseline,baseline
81,Lao People's Dem. Rep.,-45671666.658399284,975.4080519842141,-46.823138855058815,baseline,baseline
82,Latvia,-27816124.398987375,670.6269983226313,-41.47778790379886,baseline,baseline
83,Lebanon,-29458390.553887784,1235.319103954069,-23.8467861944302,baseline,baseline
84,Lesotho,-13262518.32395596,30.885539887237954,-429.4086608936402,baseline,baseline
85,Lithuania,-30795474.254836246,1096.6310663064855,-28.081891167425265,baseline,baseline
86,Luxembourg,-28069044.95494295,709.7832619514782,-39.54593811887014,baseline,baseline
87,Madagascar,-16999313.669758633,74.33547251926879,-228.6837373012215,baseline,baseline
88,Malawi,-24454192.203669276,305.59901182019087,-80.02052119873245,baseline,baseline
89,Malaysia,-37732826.026006915,8.002365168593279,-4715.209220156083,baseline,baseline
90,Maldives,-40502019.59678184,22.690026813862875,-1785.0141795353195,baseline,baseline
91,Mali,-11530738.22406086,19.059053913557236,-605.0005564997497,baseline,baseline
92,Malta,-22129313.44839887,248.46717749167377,-89.06332688204031,baseline,baseline
93,Mauritania,-1204892.4820478933,0.030149351663456902,-39964.12577947095,baseline,baseline
94,Mauritius,-19089443.233028233,113.8769931666558,-167.6321327266814,baseline,baseline
95,Mexico,-19341690.380663928,5473.653642725852,-3.53359778369752,baseline,baseline
96,Mongolia,-29823222.695102718,60.679122566463285,-491.49067148155666,baseline,baseline
97,Montenegro,-8713400.159509415,16.839738901416887,-517.430834914921,baseline,baseline
98,Morocco,-24551413.082199775,310.95082355975717,-78.95593522196152,baseline,baseline
99,Mozambique,-3074077.9384983988,0.2554201265641542,-12035.378651831805,baseline,baseline
100,Myanmar,-46541169.28532127,734.9435574827804,-63.32618173391053,baseline,baseline
101,Namibia,-19453273.675773285,122.24811957551074,-159.129430729258,baseline,baseline
102,Nepal,-43581983.45192984,69.29173939985063,-628.9636229282445,baseline,baseline
103,Netherlands,-225932273.47581777,24859.55941393947,-9.088345843697095,baseline,baseline
104,New Caledonia,-974215.5376002223,0.0352545187746518,-27633.77778115323,baseline,baseline
105,New Zealand,-25820265.055978213,4165.117380140194,-6.19916864266359,baseline,baseline
106,Nicaragua,-22845542.93127751,194.3327608339209,-117.55888627960977,baseline,baseline
107,Niger,-16678380.891810307,69.39285400115925,-240.3472393790243,baseline,baseline
108,Nigeria,-14705537.272549506,6488.211495428131,-2.2665009121406805,baseline,baseline
109,North Macedonia,-11715144.600821694,41.091144551141014,-285.1014428727172,baseline,baseline
110,Norway,-20246143.59335836,6175.773672398559,-3.27831696356436,baseline,baseline
111,Oman,-17504856.77752448,130.11888183116508,-134.52972029253826,baseline,baseline
112,Pakistan,-20546963.184216917,4871.0329628588715,-4.218194239473519,baseline,baseline
113,Palau,-4199396.862395591,0.6405704970032318,-6555.713823914067,baseline,baseline
114,Panama,-3207069.8428991176,1.3424238494220657,-2389.0143521212103,baseline,baseline
115,Papua New Guinea,0.0,0.0,,baseline,baseline
116,Paraguay,-20093149.677885957,115.66193615359315,-173.7230963452253,baseline,baseline
117,Peru,-30579530.723545372,881.2921302494228,-34.69851786250578,baseline,baseline
118,Philippines,140067924.0957969,25511.58669428416,5.490365055466305,baseline,baseline
119,Poland,-76916761.66394058,59754.29019219376,-1.2872173933711777,baseline,baseline
120,Portugal,22899052.25041595,15497.56520900729,1.4775903144519027,baseline,baseline
121,Qatar,-5103584.537688775,4.377644434324691,-1165.8289324898242,baseline,baseline
122,Rep. of Moldova,-16319236.577813182,71.34146493219805,-228.74826853251136,baseline,baseline
123,Romania,43878715.95936314,6745.581025791439,6.504808969248869,baseline,baseline
124,Russian Federation,-13341907.748027872,5850.494066787745,-2.2804753916028395,baseline,baseline
125,Rwanda,-6354239.795462464,2.471727241010082,-2570.769011254565,baseline,baseline
126,Saint Lucia,-7876452.376269004,3.8755248658736146,-2032.3575899682705,baseline,baseline
127,Samoa,-3823748.873714458,0.46777675472270613,-8174.302880828574,baseline,baseline
128,Saudi Arabia,-30174857.152849738,1934.9907218053402,-15.594316196357104,baseline,baseline
129,Senegal,-28264534.68074111,616.9738082799656,-45.81156331342261,baseline,baseline
130,Serbia,-20109769.769428328,211.1737158830099,-95.22856424314249,baseline,baseline
131,Seychelles,-10829286.78173093,15.372170965402614,-704.4734804279676,baseline,baseline
132,Sierra Leone,-8139983.434691699,5.844639142193467,-1392.7264347130933,baseline,baseline
133,Singapore,0.0,0.0,,baseline,baseline
134,Slovakia,40312156.356267266,6392.300371420015,6.3063614057472925,baseline,baseline
135,Slovenia,-30950016.27122283,980.2719679209154,-31.572887202788767,baseline,baseline
136,Solomon Isds,-3961839.637086254,0.5269019819539557,-7519.120771560253,baseline,baseline
137,South Africa,-15607373.526095929,54.70468253722604,-285.3023324918347,baseline,baseline
138,Spain,-28000737.55172902,68865.66102883314,-0.40659941592669063,baseline,baseline
139,Sri Lanka,27148758.279903155,11183.442485034855,2.4275850943242494,baseline,baseline
