,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-10072447.345369827,0.0222610685700264,-452469.175668052,baseline,baseline
1,Albania,-25474551.0765403,219.38105447335678,-116.120104982147,baseline,baseline
2,Algeria,-23225607.74938491,142.65960744996036,-162.8043716405962,baseline,baseline
3,Andorra,-3115451.188800129,1.1671628180794833,-2669.2515735949087,baseline,baseline
4,Angola,-11391661.697900534,17.90523434714934,-636.2196370646319,baseline,baseline
5,Argentina,-40493272.92475334,778.0924092561994,-52.041727233224144,baseline,baseline
6,Armenia,-2311016.939330766,0.5903884982586184,-3914.4003417194454,baseline,baseline
7,Aruba,-4377993.309252927,1.217696942505754,-3595.306152484849,baseline,baseline
8,Australia,44605667.15110359,15994.266361645736,2.7888535893129816,baseline,baseline
9,Austria,-75402700.77918847,14240.073122891448,-5.2951062911310345,baseline,baseline
10,Azerbaijan,-21994409.630119395,170.53875695152192,-128.9701533146018,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-2755285.3812281294,0.8630867775665292,-3192.361941862496,baseline,baseline
13,Bangladesh,-24014195.039336685,0.6209089618410887,-38675.87120683679,baseline,baseline
14,Barbados,-3779880.8542113677,0.5770439122192803,-6550.421508952666,baseline,baseline
15,Belarus,-34544118.850513645,515.4790186239028,-67.01362733003354,baseline,baseline
16,Belgium,25728162.62178011,19677.711180294107,1.3074773984661956,baseline,baseline
17,Benin,-26606923.054173317,215.0032547727093,-123.75125707887922,baseline,baseline
18,Bermuda,-3254330.8117761314,0.6287613077553555,-5175.780970673783,baseline,baseline
19,Bolivia (Plurinational State of),-32288008.138939008,360.77315099491574,-89.4967046463888,baseline,baseline
20,Bosnia Herzegovina,-12356908.192462254,39.23621276363158,-314.9363132192002,baseline,baseline
21,Botswana,-19569876.757488485,85.68852313687357,-228.38387267135843,baseline,baseline
22,Brazil,2037474510.7522726,441102.4443430289,4.619050601242656,baseline,baseline
23,Brunei Darussalam,-32039353.288541384,5.264635210411188,-6085.768910480502,baseline,baseline
24,Bulgaria,-45512811.22228352,981.5467337381862,-46.36846077511723,baseline,baseline
25,Burkina Faso,-23693093.03979231,151.3063668747596,-156.59019200033885,baseline,baseline
26,Burundi,-16688279.310110979,53.594640646699936,-311.3796287976147,baseline,baseline
27,C?te d'Ivoire,-16657074.759193338,53.4580066162321,-311.5917673244395,baseline,baseline
28,Cabo Verde,-4815146.245178085,1.518417661768749,-3171.1605880355064,baseline,baseline
29,Cambodia,-51013976.21086717,201.95182292491506,-252.60468299825138,baseline,baseline
30,Cameroon,-2698965.115705689,0.4576797975870175,-5897.059756483006,baseline,baseline
31,Canada,-343597107.0923518,76279.46512936021,-4.504450922796261,baseline,baseline
32,Cayman Isds,-954831.693001805,0.0254171644645473,-37566.41282050308,baseline,baseline
33,Chile,-27704569.67359327,220.47888004593642,-125.65634253866433,baseline,baseline
34,China,5347304966.706186,2061516.8800895019,2.593869115674682,baseline,baseline
35,Colombia,-39652234.90719322,721.7901056768417,-54.93596350979385,baseline,baseline
36,Comoros,-3368713.3926756666,0.5500909797219389,-6123.920436540317,baseline,baseline
37,Congo,-4335478.190895633,1.1412741810702585,-3798.805109942932,baseline,baseline
38,Costa Rica,-27315218.115020946,210.99221525886645,-129.46078641578265,baseline,baseline
39,Croatia,-40451221.58316799,798.966634053189,-50.62942538408314,baseline,baseline
40,Cyprus,-34673009.80714196,495.91110645299733,-69.91779243489938,baseline,baseline
41,Czechia,13270155.323105898,12580.62094702516,1.0548092482067657,baseline,baseline
42,Denmark,-74141580.27924554,8566.575016284163,-8.654751769325564,baseline,baseline
43,Dominican Rep.,-31196068.165496774,322.43220400216916,-96.75233360153722,baseline,baseline
44,Ecuador,-28056322.78593586,229.56959870978366,-122.21270997386716,baseline,baseline
45,Egypt,-44452207.184140205,1152.7805400387417,-38.56085841165075,baseline,baseline
46,El Salvador,-2950338.356646306,1.3682296146966828,-2156.3181537335413,baseline,baseline
47,Estonia,-35401879.984649725,567.8895988057412,-62.33937029151276,baseline,baseline
48,Eswatini,-6382850.010373719,3.3888871808560093,-1883.4648867719036,baseline,baseline
49,Ethiopia,-23282587.55291617,143.73960578122126,-161.97753866358457,baseline,baseline
