,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-22327192.9484531,0.1008485134412852,-221393.37692322224,baseline,baseline
1,Albania,-3437909.8090875135,0.9989571497758343,-3441.498776858426,baseline,baseline
2,Algeria,-11473491.569626685,24.314535905198728,-471.87787644235976,baseline,baseline
3,Andorra,-1747655.715074414,0.2297193299728053,-7607.786925381096,baseline,baseline
4,Angola,-7977589.881397301,6.321644522070921,-1261.948509370455,baseline,baseline
5,Argentina,-19994573.085349075,116.54014376977113,-171.56811754796706,baseline,baseline
6,Armenia,-5466773.026223091,3.6024034596811925,-1517.5349145114615,baseline,baseline
7,Aruba,-6587874.152138491,2.081061580326,-3165.6315288404367,baseline,baseline
8,Australia,-24105858.346073788,424.1372303296427,-56.83504446742044,baseline,baseline
9,Austria,-30863530.123066038,1148.420632398157,-26.87476108698617,baseline,baseline
10,Azerbaijan,-7839751.408380265,10.602990454855782,-739.3905937913908,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-5151936.866100221,3.323303887452607,-1550.2454908056286,baseline,baseline
13,Bangladesh,-17534315.733431738,0.1668645421184985,-105081.13653636361,baseline,baseline
14,Barbados,-4385516.206608897,0.5047478449690962,-8688.528837359188,baseline,baseline
15,Belarus,-12868948.376296455,32.05378111043765,-401.47988569454446,baseline,baseline
16,Belgium,-33514841.27565992,2085.5573552906258,-16.069968630035387,baseline,baseline
17,Benin,-7150866.50406001,3.918094937367454,-1825.0876046573383,baseline,baseline
18,Bermuda,-5620507.468462996,2.8080973840064565,-2001.5358087203977,baseline,baseline
19,Bolivia (Plurinational State of),-13731873.16610085,28.602403160904665,-480.0950846280752,baseline,baseline
20,Bosnia Herzegovina,-5120498.468909118,3.5799859770621056,-1430.3124374557538,baseline,baseline
21,Botswana,-9681973.972639691,10.992649971769355,-880.7679674604702,baseline,baseline
22,Brazil,-29279044.892649174,648.9034382867271,-45.12080405977417,baseline,baseline
23,Brunei Darussalam,-32411761.43012702,0.96735989080478,-33505.38071530189,baseline,baseline
24,Bulgaria,-7774010.608947843,4.597125935176625,-1691.0588742984175,baseline,baseline
25,Burkina Faso,-8595050.215107393,7.0444642305794005,-1220.1141114177333,baseline,baseline
26,Burundi,-7442385.695074511,4.7893743705665415,-1553.93692771487,baseline,baseline
27,C?te d'Ivoire,-7870422.679295317,5.959378076347748,-1320.6785302869673,baseline,baseline
28,Cabo Verde,-2175797.7554033254,0.1118760056487423,-19448.296735179207,baseline,baseline
29,Cambodia,-38291353.71024899,10.657382186598031,-3592.9417787420143,baseline,baseline
30,Cameroon,-4878687.544593765,1.3708810649998855,-3558.797089807476,baseline,baseline
31,Canada,-30437591.122557875,2392.6982076248523,-12.721032274593547,baseline,baseline
32,Cayman Isds,-839924.3347904952,0.0139554299817514,-60186.202495287434,baseline,baseline
33,Chile,-8685738.114698203,5.540866829991157,-1567.5774894434821,baseline,baseline
34,China,266258758.5578492,69771.66402027293,3.816144595325758,baseline,baseline
35,Colombia,-18479088.433110345,83.86760609385176,-220.33642420210947,baseline,baseline
36,Comoros,-726221.6554306715,0.014134192881787001,-51380.48288321183,baseline,baseline
37,Congo,-7124758.427495364,3.819388393459078,-1865.4186727112963,baseline,baseline
38,Costa Rica,-12586366.49061879,21.770973211156413,-578.1260382135318,baseline,baseline
