,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-16598048.477209408,0.15458343203139369,-107372.751782601,baseline,baseline
1,Albania,-65545165.255801834,19791.862628624694,-3.3117229280383533,baseline,baseline
2,Algeria,-40209829.83047187,807.8615148590459,-49.77317162767385,baseline,baseline
3,Andorra,-5317215.368573924,4.525006487686178,-1175.0735348211256,baseline,baseline
4,Angola,-30445701.624415945,326.0082744025754,-93.38935240281567,baseline,baseline
5,Argentina,-58062503.22938329,3872.2728378925913,-14.994424633823755,baseline,baseline
6,Armenia,-870382.2392912898,0.4050187489476377,-2148.9924640595245,baseline,baseline
7,Aruba,-1186345.7841825904,0.353336117702779,-3357.5559495463935,baseline,baseline
8,Australia,24971941.808242373,52904.52086662883,0.47201905242079606,baseline,baseline
9,Austria,-73303517.94916014,16982.890597905025,-4.316315737098531,baseline,baseline
10,Azerbaijan,-58457613.95650531,3815.3395285235893,-15.321733103823263,baseline,baseline
11,Bahamas,-329755.66236464464,0.0082546520622077,-39947.85726637299,baseline,baseline
12,Bahrain,-3640531.9896482746,1.6826628505383707,-2163.554028950886,baseline,baseline
13,Bangladesh,-27739943.18339303,1.8084790145450913,-15338.82503489862,baseline,baseline
14,Barbados,0.0,0.0,,baseline,baseline
15,Belarus,-60146504.06349292,10317.752184597648,-5.829419333532714,baseline,baseline
16,Belgium,-68830829.2979799,22577.394174151916,-3.048661363089544,baseline,baseline
17,Benin,-26409693.679302424,25919.270255440002,-1.018921189486787,baseline,baseline
18,Bermuda,-4268125.178193248,1.3266233583951341,-3217.2848089728786,baseline,baseline
19,Bolivia (Plurinational State of),-59566934.40503062,4937.596728804506,-12.063952905982463,baseline,baseline
20,Bosnia Herzegovina,-32640813.67988681,531.5435036842582,-61.40760531103351,baseline,baseline
21,Botswana,-33073203.295831177,423.4938132134272,-78.09607192340104,baseline,baseline
22,Brazil,2815447336.526968,603023.1625773564,4.668887550676462,baseline,baseline
23,Brunei Darussalam,-38440093.956964076,21.09081062406314,-1822.5991708970457,baseline,baseline
24,Bulgaria,3024423.6743104924,42706.04732618093,0.07081956452702122,baseline,baseline
25,Burkina Faso,-60304407.95977053,5301.90033894285,-11.374111941869257,baseline,baseline
26,Burundi,-39360841.800389275,750.613149272457,-52.438252432082166,baseline,baseline
27,C?te d'Ivoire,-33500410.822994675,441.2436165793273,-75.92270927951643,baseline,baseline
28,Cabo Verde,-13960431.065196432,31.955689148506913,-436.8684086366735,baseline,baseline
29,Cambodia,-51995199.86653311,6310.32426400357,-8.239703332383886,baseline,baseline
30,Cameroon,-3213478.8939613528,0.719631274137025,-4465.45197443639,baseline,baseline
31,Canada,2240688906.928066,579773.8403689926,3.8647637249414295,baseline,baseline
32,Cayman Isds,0.0,0.0,,baseline,baseline
33,Chile,-52015388.03048079,14032.189447864806,-3.7068618709673746,baseline,baseline
34,China,28634721444.186665,10153712.335742597,2.8201233693994,baseline,baseline
35,Colombia,-60234410.07362667,5821.809117200003,-10.346338889000949,baseline,baseline
36,Comoros,-14415856.607511908,35.07028444520214,-411.05616437291536,baseline,baseline
37,Congo,-5073817.665132369,2.6129639920721295,-1941.7862934684897,baseline,baseline
38,Costa Rica,-51106622.27984737,1932.1634684755059,-26.45046504277971,baseline,baseline
39,Croatia,-53742114.361615814,26145.007636120594,-2.0555402052118157,baseline,baseline
40,Cyprus,-57377493.896553524,2441.2994099134394,-23.502850024687447,baseline,baseline
41,Czechia,344150974.7400304,97418.51022119251,3.532706196785624,baseline,baseline
42,Denmark,-74890756.0016014,12303.356251842759,-6.087018409337248,baseline,baseline
43,Dominican Rep.,-59922499.09509395,7910.160893358286,-7.5753830930806325,baseline,baseline
44,Ecuador,-58603896.6120855,4194.543298534569,-13.971460643298094,baseline,baseline
45,Egypt,109862276.89250891,67144.33482761735,1.6362106672821057,baseline,baseline
46,El Salvador,0.0,0.0,,baseline,baseline
47,Estonia,-55224943.5429345,2179.5586921638246,-25.33767213587087,baseline,baseline
48,Eswatini,-15932046.941786684,46.895058709614204,-339.7382875761358,baseline,baseline
49,Ethiopia,-47357711.00900699,1462.8740048274592,-32.37306210427375,baseline,baseline
50,Fiji,0.0,0.0,,baseline,baseline
51,Finland,-65457460.89862916,22687.864433661893,-2.8851309954721955,baseline,baseline
52,France,222159942.81774455,121609.43847930044,1.8268314170002449,baseline,baseline
53,French Polynesia,-43010304.28052232,1022.5692456328596,-42.06101881531122,baseline,baseline
54,Georgia,-20826609.52151087,147.0532736675655,-141.62628958939285,baseline,baseline
55,Germany,325494627.9850535,151077.94823038112,2.154481390551463,baseline,baseline
56,Ghana,-10083019.25748544,13.527611284225262,-745.3658333044644,baseline,baseline
57,Greece,-67842303.18511964,17786.738612595775,-3.814207014718075,baseline,baseline
58,Greenland,-4300689.31050258,1.2196736013630376,-3526.0985444764697,baseline,baseline
59,Grenada,-27282108.153268747,210.0703577054085,-129.8712890827164,baseline,baseline
60,Guatemala,-57490177.33897842,10513.225622812008,-5.468367121717048,baseline,baseline
61,Guinea,-6136279.040808697,3.0575817011733757,-2006.9059932082412,baseline,baseline
62,Guyana,-48253133.24960308,1510.4782983937225,-31.94559849083338,baseline,baseline
63,Honduras,-41773548.913115524,868.9574165153767,-48.07318301123714,baseline,baseline
64,Hungary,-69667618.24762286,17089.954709931386,-4.0765244513572245,baseline,baseline
65,Iceland,-35274172.866326325,692.1159870167027,-50.96569581981793,baseline,baseline
66,India,27301525837.032726,5902067.029982616,4.625756654124807,baseline,baseline
67,Indonesia,97406150.66626716,42732.59458493724,2.2794345068998396,baseline,baseline
68,Iran,-37236772.84802113,30.568487498679627,-1218.1424694182049,baseline,baseline
69,Ireland,-75274923.96326356,9530.187792805536,-7.898577194889023,baseline,baseline
70,Israel,-53487412.58551544,18680.79757820462,-2.8632296004278004,baseline,baseline
71,Italy,137898216.74413708,95690.35044805447,1.4410880104258283,baseline,baseline
72,Jamaica,-7376897.708424057,4.309021379571798,-1711.9659102636253,baseline,baseline
73,Japan,98670520.1950856,57283.175164063236,1.722504381303689,baseline,baseline
74,Jordan,-62337251.444791794,5601.442951555379,-11.12878449069669,baseline,baseline
75,Kazakhstan,-56161546.16935746,3136.494368927483,-17.905833571944775,baseline,baseline
76,Kenya,421676995.44756913,146730.5554041397,2.8738185736852486,baseline,baseline
77,Kiribati,-6645939.713091819,3.8022006885072446,-1747.919233506066,baseline,baseline
78,Korea,174532217.597578,74465.95337009602,2.3437854442036397,baseline,baseline
79,Kuwait,-6945945.537577595,8.50592033531459,-816.6012922481362,baseline,baseline
80,Kyrgyzstan,-4301734.786842795,1.603028727574781,-2683.504489249473,baseline,baseline
81,Lao People's Dem. Rep.,155764955.4429507,55805.023267465374,2.7912353820979856,baseline,baseline
82,Latvia,-59173423.11824837,2767.9438174813736,-21.378115677250943,baseline,baseline
83,Lebanon,-31182219.70978467,28949.275680978364,-1.077132984376307,baseline,baseline
84,Lesotho,-47359269.06516762,1463.1428414168727,-32.36817877556373,baseline,baseline
85,Lithuania,-65547551.71948142,4177.007771852057,-15.692465827138761,baseline,baseline
86,Luxembourg,-46661345.127449274,1288.3807688368786,-36.21704565613324,baseline,baseline
87,Madagascar,-56741365.256749615,3327.589889337984,-17.051790377941728,baseline,baseline
88,Malawi,-60753830.40735237,8162.462929282357,-7.443075813478009,baseline,baseline
89,Malaysia,-40750264.072453715,33.171063105604716,-1228.4883346282738,baseline,baseline
90,Maldives,-54134793.15799993,346.4808442907937,-156.241806870471,baseline,baseline
91,Mali,-38138774.91572941,674.733224529058,-56.524228434651405,baseline,baseline
92,Malta,-42907132.57574909,956.9049419185781,-44.83949313682196,baseline,baseline
93,Mauritania,-1882707.4208900298,0.1542343441693909,-12206.797591218134,baseline,baseline
94,Mauritius,-53187083.54849875,2385.4324679014635,-22.296620954140458,baseline,baseline
95,Mexico,861917997.6111567,248232.6044302092,3.4722191292702873,baseline,baseline
96,Mongolia,-53750459.38488397,1343.4800180048749,-40.00838022489214,baseline,baseline
97,Montenegro,-26139474.742704943,284.8986330440714,-91.75008831531103,baseline,baseline
