,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,0.0,0.0,,baseline,baseline
1,Albania,-14786665.864622625,52.33999258742605,-282.51180662518686,baseline,baseline
2,Algeria,-19314282.557622142,82.56821527583861,-233.91909941492887,baseline,baseline
3,Andorra,-2549276.5170936855,0.7055352705856229,-3613.2517017578475,baseline,baseline
4,Angola,-8126538.857250537,7.009898009671538,-1159.2948779052665,baseline,baseline
5,Argentina,-35234630.97429328,479.60396672771776,-73.46609581796223,baseline,baseline
6,Armenia,-3120030.6258885283,5.033726592252749,-619.8252067743349,baseline,baseline
7,Aruba,-8641274.980332833,13.999161635522517,-617.2708913086493,baseline,baseline
8,Australia,-269732228.7556282,7452.655343789089,-36.192768390989436,baseline,baseline
9,Austria,-76214655.18187995,11192.717914536743,-6.809307244569686,baseline,baseline
10,Azerbaijan,-16890314.283369377,83.83625209209052,-201.46790752067605,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-2662050.6106736567,1.3378948212364974,-1989.7308580754948,baseline,baseline
13,Bangladesh,-22359595.36216128,0.3726373269092876,-60003.638249595846,baseline,baseline
14,Barbados,-13513910.982444147,24.658986912812658,-548.0318810430286,baseline,baseline
15,Belarus,-27645410.286557432,259.7479735305477,-106.43166878569002,baseline,baseline
16,Belgium,17018092.517786086,15987.777649204156,1.0644439077893493,baseline,baseline
17,Benin,-18742806.259545583,75.46973546622121,-248.34864126341742,baseline,baseline
18,Bermuda,-1321606.348248191,0.6669922007523718,-1981.4419820162964,baseline,baseline
19,Bolivia (Plurinational State of),-26452635.99313966,190.86898078144486,-138.59054459681607,baseline,baseline
20,Bosnia Herzegovina,-9866068.327661375,21.962865275376465,-449.21590165754276,baseline,baseline
21,Botswana,-16567973.228912251,52.62015627462894,-314.85982562352405,baseline,baseline
22,Brazil,814968805.034517,180350.02363350688,4.518817289930787,baseline,baseline
23,Brunei Darussalam,-30242861.815537713,3.401174558218881,-8891.887581146446,baseline,baseline
24,Bulgaria,-28939132.960413497,238.69794800006474,-121.23746015782946,baseline,baseline
25,Burkina Faso,-18574396.882900517,73.44381515346089,-252.9062092442952,baseline,baseline
26,Burundi,-13288336.525289636,27.565121673770903,-482.07066460852644,baseline,baseline
27,C?te d'Ivoire,-13571990.435956566,29.55678677778685,-459.18355530298976,baseline,baseline
28,Cabo Verde,-3730751.8234772673,0.7351723051707028,-5074.663173840599,baseline,baseline
29,Cambodia,-46378375.25722191,91.80010047826751,-505.2105064765304,baseline,baseline
30,Cameroon,-3113839.8280913946,0.6658774751975969,-4676.295480887641,baseline,baseline
31,Canada,-7240549.657277606,34131.417437627206,-0.21213738546045466,baseline,baseline
32,Cayman Isds,-5135227.844173616,1.4193041573484253,-3618.1306294257315,baseline,baseline
33,Chile,-20545335.258967757,87.31110167842016,-235.31183164586903,baseline,baseline
34,China,2311711621.165529,927817.3037864008,2.4915590728169086,baseline,baseline
35,Colombia,-34319299.598993644,440.8666670377405,-77.8450769018011,baseline,baseline
36,Comoros,-2449594.4147539665,0.22286746542660751,-10991.260703149344,baseline,baseline
37,Congo,-3216390.318322415,2.4992872793002427,-1286.9230139973938,baseline,baseline
38,Costa Rica,-22462003.45178215,114.87969819503168,-195.5263097370636,baseline,baseline
39,Croatia,-24476645.010472894,197.16171804699349,-124.14501787126285,baseline,baseline
40,Cyprus,-22547201.920229696,150.80679236926673,-149.5105198247333,baseline,baseline
41,Czechia,-9767372.00667438,3576.4627891563555,-2.7310145757110993,baseline,baseline
42,Denmark,-74131148.76834421,8435.914812641646,-8.787564883568399,baseline,baseline
43,Dominican Rep.,-24378031.12719615,147.871877976985,-164.8591433388733,baseline,baseline
44,Ecuador,-22620996.537820574,117.3064110274059,-192.83683082364274,baseline,baseline
45,Egypt,-34227728.01996027,473.38756943303355,-72.30381664004003,baseline,baseline
46,El Salvador,-6727923.658503785,22.866895141620752,-294.2211269538767,baseline,baseline
47,Estonia,-23075576.974062208,179.71260212097658,-128.4026645973803,baseline,baseline
48,Eswatini,-5096937.106057225,1.7854443213939482,-2854.7163554660156,baseline,baseline
49,Ethiopia,-18929086.118402943,77.80728778862148,-243.28165980836476,baseline,baseline
50,Fiji,-4848636.338366965,10.14359315550526,-477.9998826880642,baseline,baseline
51,Finland,-249466334.85286832,4297.894187379858,-58.04385216960203,baseline,baseline
52,France,-1231133708.3226516,82723.1268532286,-14.882581874679241,baseline,baseline
53,French Polynesia,-14759415.116058309,37.560452902617605,-392.950935770791,baseline,baseline
54,Georgia,-7311851.595171903,9.368155520267518,-780.5006630550797,baseline,baseline
55,Germany,-447735281.56127584,124721.96809987028,-3.5898670329091886,baseline,baseline
56,Ghana,-5184236.929358551,8.86531403341662,-584.7775848455295,baseline,baseline
57,Greece,-71080514.61561109,14763.271760961667,-4.8146857801241865,baseline,baseline
58,Greenland,-2140755.6684868517,0.1735949824816039,-12331.898295008097,baseline,baseline
59,Grenada,-8010131.196252584,5.255791043496755,-1524.0581541315096,baseline,baseline
60,Guatemala,-30493278.19454477,299.35175599814073,-101.86437053916652,baseline,baseline
61,Guinea,-3430344.4085137453,0.609900842215551,-5624.429695903574,baseline,baseline
62,Guyana,-21877271.916787893,105.81254743234379,-206.75498745341284,baseline,baseline
63,Honduras,-16021083.926210778,41.25246391519705,-388.3667157226153,baseline,baseline
64,Hungary,-45980443.57393521,1155.4729377753495,-39.7936135678453,baseline,baseline
65,Iceland,-28723663.358768538,389.13614891430586,-73.81391690005638,baseline,baseline
66,India,-44022353.35581031,8756.735455740338,-5.027256284983711,baseline,baseline
67,Indonesia,-54466673.17736065,5463.358375967516,-9.969449087753656,baseline,baseline
68,Iran,-37187042.16159621,28.190853194308247,-1319.1173003981412,baseline,baseline
69,Ireland,-53797369.37542788,1959.486217708548,-27.454834277088874,baseline,baseline
70,Israel,-64215329.69593651,9206.475404400793,-6.975017786420295,baseline,baseline
71,Italy,-1648321829.354207,85914.6529449784,-19.185572808049727,baseline,baseline
72,Jamaica,-1489874.9356270325,0.6905195510431392,-2157.6144127654898,baseline,baseline
73,Japan,-58506787.383315705,7040.408587275956,-8.310140904187621,baseline,baseline
74,Jordan,-20882843.539495043,148.11557864885012,-140.99018975582393,baseline,baseline
75,Kazakhstan,-29179161.7394175,286.39864153598575,-101.88303122852335,baseline,baseline
76,Kenya,-39088418.68179708,733.4570679658704,-53.29339696759997,baseline,baseline
77,Kiribati,-2630652.040288346,0.2734469378016351,-9620.338269052709,baseline,baseline
78,Korea,10692276.693516603,31804.100544004275,0.336191764917946,baseline,baseline
79,Kuwait,-5037619.577940354,6.98370106613517,-721.339520439727,baseline,baseline
80,Kyrgyzstan,-4218166.0675961925,1.527269563652865,-2761.9001700703993,baseline,baseline
81,Lao People's Dem. Rep.,-52643823.87204546,266.0497218361929,-197.87212521296422,baseline,baseline
82,Latvia,-24267752.385676533,204.99620260851918,-118.38147281206281,baseline,baseline
83,Lebanon,-28500883.865377035,349.38608634740933,-81.5741810537853,baseline,baseline
84,Lesotho,-10237162.379939219,13.087497585260621,-782.2093042040748,baseline,baseline
85,Lithuania,-29377532.699617807,341.00380593251674,-86.15016075636265,baseline,baseline
86,Luxembourg,-28020616.406086124,309.29443106954534,-90.59528265410522,baseline,baseline
87,Madagascar,-13955086.340472829,31.945952046255414,-436.8342605744502,baseline,baseline
88,Malawi,-23226772.770623583,142.64741354546032,-162.82645575779358,baseline,baseline
89,Malaysia,-31445028.55815063,4.694174658992703,-6698.734248822826,baseline,baseline
90,Maldives,-35505029.42634878,11.641465003532641,-3049.8764043507126,baseline,baseline
91,Mali,-8806155.716659006,8.501641763418291,-1035.8182527227868,baseline,baseline
92,Malta,-17494686.5379181,81.11151724968454,-215.68683623639328,baseline,baseline
93,Mauritania,0.0,0.0,,baseline,baseline
94,Mauritius,-16704913.124181515,53.8690044774941,-310.1025030295603,baseline,baseline
95,Mexico,-50437291.323335186,1820.7065837731682,-27.70204258766985,baseline,baseline
96,Mongolia,-25465931.985311776,29.123693936666136,-874.4059747603201,baseline,baseline
97,Montenegro,-6830522.2909460105,8.559145468026426,-798.0378784847312,baseline,baseline
98,Morocco,-22955739.61135448,137.7589494318751,-166.6370112869263,baseline,baseline
99,Mozambique,0.0,0.0,,baseline,baseline
100,Myanmar,-53345306.17321313,300.1024998813238,-177.7569536885186,baseline,baseline
101,Namibia,-16901445.48940676,55.744839570811585,-303.19300619633475,baseline,baseline
102,Nepal,-41266184.49090904,37.03939231067617,-1114.1161319489183,baseline,baseline
103,Netherlands,-386551926.94634664,18681.051395021466,-20.692193323196115,baseline,baseline
104,New Caledonia,-746703.0791608525,0.0349596820079928,-21358.978007584123,baseline,baseline
105,New Zealand,-52384820.02359295,2400.45794327977,-21.822844332785536,baseline,baseline
106,Nicaragua,-21119103.65865177,95.05014487436229,-222.18907384693728,baseline,baseline
107,Niger,-13513744.543129547,29.11556101255039,-464.1416504838903,baseline,baseline
108,Nigeria,-52693271.95464361,2286.7709893348256,-23.042653680844094,baseline,baseline
109,North Macedonia,-9904337.053603368,22.15140455230782,-447.12004740898,baseline,baseline
110,Norway,-65290646.420991264,6142.767390134266,-10.628865179862228,baseline,baseline
111,Oman,-15776519.339798346,69.92542890848803,-225.61920014026947,baseline,baseline
112,Pakistan,-60756334.752299055,1625.1851257656192,-37.38425474677966,baseline,baseline
113,Palau,-2879194.798805703,0.3534192485407483,-8146.683607906941,baseline,baseline
114,Panama,-6778470.681323527,23.689926125362103,-286.1330442928901,baseline,baseline
115,Papua New Guinea,0.0,0.0,,baseline,baseline
116,Paraguay,-18316665.426953606,61.6541964770779,-297.0870836628852,baseline,baseline
117,Peru,-34534067.34869632,450.60968787042975,-76.63853724917338,baseline,baseline
118,Philippines,-45436558.845963076,8338.950480070853,-5.448714314175543,baseline,baseline
119,Poland,-43304429.229296684,30835.044982243595,-1.4043900131890064,baseline,baseline
120,Portugal,-74011794.42296472,10844.456734294581,-6.8248503577785815,baseline,baseline
121,Qatar,-7561674.3177149715,24.516600496360812,-308.43078422872736,baseline,baseline
122,Rep. of Moldova,-14208881.758140352,37.715674024138,-376.73678452748,baseline,baseline
123,Romania,-6298557.408864903,1693.1301489344278,-3.720066890799212,baseline,baseline
124,Russian Federation,-59309111.41926195,3457.483312945945,-17.153838804424392,baseline,baseline
125,Rwanda,-9599291.27864584,13.490175029244316,-711.5764812418128,baseline,baseline
126,Saint Lucia,-5768671.683642633,1.9982657495943583,-2886.839092755133,baseline,baseline
127,Samoa,-2515684.155500446,0.2400743513469565,-10478.771019836135,baseline,baseline
128,Saudi Arabia,-40362203.60677345,976.2812764681344,-41.342802099811514,baseline,baseline
129,Senegal,-25757111.783781033,194.7643703617635,-132.24755501192902,baseline,baseline
130,Serbia,-19577151.460639738,124.4663795922578,-157.2886712441783,baseline,baseline
131,Seychelles,-7816403.835285528,6.039184114540225,-1294.281427265379,baseline,baseline
132,Sierra Leone,-5963370.974909997,2.7905700436330254,-2136.9723324150364,baseline,baseline
133,Singapore,0.0,0.0,,baseline,baseline
134,Slovakia,-9798221.57809014,2955.5642872682997,-3.3151779578261897,baseline,baseline
135,Slovenia,-29071592.019761913,313.86956126292284,-92.62316454894831,baseline,baseline
136,Solomon Isds,-2699190.3472409328,0.2940093631670212,-9180.627168351688,baseline,baseline
137,South Africa,-13541850.91962187,29.266262817698937,-462.71199722269836,baseline,baseline
138,Spain,-18081358.974540297,42221.76447645953,-0.4282473553330875,baseline,baseline
139,Sri Lanka,-60827793.47953334,2215.0850762762407,-27.46070303619687,baseline,baseline
140,State of Palestine,-4896123.902328194,3.3212847416240074,-1474.1656567314183,baseline,baseline
141,Sudan,-4088466.668791301,0.9885896687651243,-4135.655872166176,baseline,baseline
142,Sweden,-80869751.80828263,15099.77523632662,-5.35569242207847,baseline,baseline
143,Switzerland,-68831046.0867691,8835.548758265237,-7.790240082414906,baseline,baseline
144,Tajikistan,-8379079.064655321,7.367850833300201,-1137.2487383681423,baseline,baseline
145,Thailand,-59314491.17114222,3430.1951154881085,-17.2918709210808,baseline,baseline
146,Togo,-14242162.94059612,33.83522277039186,-420.9271219298426,baseline,baseline
147,Tonga,0.0,0.0,,baseline,baseline
148,Trinidad and Tobago,-17055552.442375172,49.67454153962504,-343.3459457048049,baseline,baseline
149,Tunisia,-12279050.544875747,22.083742857458105,-556.0221663570437,baseline,baseline
150,Turkey,-258405631.95466205,6452.77034910896,-40.04568859177584,baseline,baseline
151,USA,763816719.2891325,233434.58230690076,3.272080390749167,baseline,baseline
152,Uganda,-45035398.4295623,1209.8831301950297,-37.22293278219585,baseline,baseline
153,Ukraine,-11295569.69612335,116.50152808226679,-96.95640805798752,baseline,baseline
154,United Arab Emirates,-23797423.450742282,582.4462466465872,-40.85771620601055,baseline,baseline
155,United Kingdom,59109447.63297926,62013.71843401565,0.9531672850076452,baseline,baseline
156,United Rep. of Tanzania,-27775024.467205863,245.32534741911587,-113.21710030947101,baseline,baseline
157,Uruguay,-14840983.467550535,32.690013101648155,-453.9913588105074,baseline,baseline
158,Uzbekistan,-20342505.7119466,96.09425770535599,-211.69324991635554,baseline,baseline
159,Viet Nam,127284846.71147633,12832.899429885963,9.918635099332919,baseline,baseline
160,Yemen,-14785824.84737581,59.00986577194868,-250.56530215671998,baseline,baseline
161,Zambia,-5549011.794668584,5.011407728172863,-1107.2760580771442,baseline,baseline
162,Zimbabwe,-7535939.210862052,24.86822467736403,-303.0348691405197,baseline,baseline
