,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-16439716.87227858,0.14380968223961121,-114315.7860879439,high_collection,baseline
1,Albania,-3500069.688733667,1.4245099444513891,-2457.0342259573504,high_collection,baseline
2,Algeria,-13310048.438883325,34.67245637057438,-383.87959297222505,high_collection,baseline
3,Andorra,-1671189.2899312058,0.3275790859021364,-5101.636099047148,high_collection,baseline
4,Angola,-8605911.691097364,9.014646413009256,-954.6588181959042,high_collection,baseline
5,Argentina,-25169349.52900818,166.1859007316648,-151.45297776884422,high_collection,baseline
6,Armenia,-5723383.099183135,5.13701669124996,-1114.1453188057476,high_collection,baseline
7,Aruba,-6598476.04324375,2.967587665652468,-2223.515119575407,high_collection,baseline
8,Australia,-30943565.007423997,491.66745973966965,-62.93596290429336,high_collection,baseline
9,Austria,-47044419.998935625,1331.269727500657,-35.33800778844226,high_collection,baseline
10,Azerbaijan,-8717197.893616516,15.119833065166574,-576.5406176143176,high_collection,baseline
11,Bahamas,0.0,0.0,,high_collection,baseline
12,Bahrain,-5376148.120306837,4.739021525770675,-1134.4426462449019,high_collection,baseline
13,Bangladesh,-13441608.576201249,0.2379483441081218,-56489.60755151753,high_collection,baseline
14,Barbados,-4069693.70377756,0.7197689357949268,-5654.166915779591,high_collection,baseline
15,Belarus,-15119507.828940885,45.70859716989144,-330.7803950478753,high_collection,baseline
16,Belgium,-56611724.52570099,2417.615369959804,-23.416348700100393,high_collection,baseline
17,Benin,-7522134.090084234,5.5871918058117265,-1346.3174975055995,high_collection,baseline
18,Bermuda,-6279324.4499244075,4.004338573884539,-1568.1302502432866,high_collection,baseline
19,Bolivia (Plurinational State of),-15855664.889191825,40.78694240995179,-388.7436505984113,high_collection,baseline
20,Bosnia Herzegovina,-5545314.169691917,5.105049427261089,-1086.2410342355947,high_collection,baseline
21,Botswana,-10759854.839926451,15.675486385149387,-686.4128216219244,high_collection,baseline
22,Brazil,-41277293.17979649,833.420568523054,-49.527567159694684,high_collection,baseline
23,Brunei Darussalam,-26812529.882572964,1.3794523465035962,-19437.083093542777,high_collection,baseline
24,Bulgaria,-8147638.247385846,6.555488002687612,-1242.8728790359291,high_collection,baseline
25,Burkina Faso,-9334108.264400093,10.04538518198132,-929.1936640859661,high_collection,baseline
26,Burundi,-7920420.280178158,6.829633703611431,-1159.7137743990475,high_collection,baseline
27,C?te d'Ivoire,-8464111.743697638,8.498055531619077,-996.0056994455799,high_collection,baseline
28,Cabo Verde,-1932909.018276311,0.15953485354992009,-12115.904300946277,high_collection,baseline
29,Cambodia,-36444245.00833541,15.19739551394644,-2398.0585999022687,high_collection,baseline
30,Cameroon,-4867230.796858328,1.95487234881963,-2489.7946916059286,high_collection,baseline
31,Canada,-54873196.144142434,2773.658536771826,-19.78368837283324,high_collection,baseline
32,Cayman Isds,-932857.7134377583,0.0237399135827552,-39294.90771674043,high_collection,baseline
33,Chile,-9161555.653500466,7.901259730684583,-1159.5056947592188,high_collection,baseline
34,China,114811417.02765882,89611.39125430456,1.2812145355699267,high_collection,baseline
35,Colombia,-22761936.18064335,119.59495852733308,-190.32521488304354,high_collection,baseline
36,Comoros,-824524.5254295556,0.0240534597106667,-34278.83287259144,high_collection,baseline
37,Congo,-7490599.491788873,5.446436565798218,-1375.321166655517,high_collection,baseline
38,Costa Rica,-14307780.791465435,31.04534348308774,-460.8672086124523,high_collection,baseline
39,Croatia,-6077475.9372297935,5.401967565266657,-1125.0485797631388,high_collection,baseline
40,Cyprus,-5383266.71747788,3.5939213955357165,-1497.88103995954,high_collection,baseline
41,Czechia,-18322696.1046874,91.82673553848643,-199.53552739559154,high_collection,baseline
42,Denmark,-53050217.2761041,1893.0287527280404,-28.023989175892613,high_collection,baseline
43,Dominican Rep.,-12991847.84394007,22.510431254680626,-577.1478874372367,high_collection,baseline
44,Ecuador,-12905451.224260554,22.13486107225532,-583.037371778978,high_collection,baseline
45,Egypt,-16465471.824841972,54.58599088503168,-301.64281270484474,high_collection,baseline
46,El Salvador,-11814693.436575677,16.860087031995327,-700.7492555735315,high_collection,baseline
47,Estonia,-5332006.555823395,4.437010292159596,-1201.711559075105,high_collection,baseline
48,Eswatini,-3094755.041059941,0.4384834491116419,-7057.8605585452515,high_collection,baseline
49,Ethiopia,-11744278.92294066,20.21548020436058,-580.9547339076992,high_collection,baseline
50,Fiji,-8359879.804558183,7.449488637353356,-1122.2085449785006,high_collection,baseline
51,Finland,-40022244.43964418,812.1174469462466,-49.281350363961856,high_collection,baseline
52,France,-75032690.5642358,10246.111456647386,-7.32304063660724,high_collection,baseline
53,French Polynesia,-8258751.517858551,7.256146875893826,-1138.173146039195,high_collection,baseline
54,Georgia,-4493377.329382724,2.6876944889194023,-1671.8333679321206,high_collection,baseline
55,Germany,-65292498.658668116,22522.181190669668,-2.899030875647028,high_collection,baseline
56,Ghana,-13529568.533103833,32.44286950531917,-417.0274929252356,high_collection,baseline
57,Greece,-30813725.907728594,369.3617186262359,-83.42425420353209,high_collection,baseline
58,Greenland,-1421359.8501409332,0.0799667561322527,-17774.384242749864,high_collection,baseline
59,Grenada,-3754097.501639881,0.5812746347821012,-6458.388646267279,high_collection,baseline
60,Guatemala,-17635416.799308576,56.522315986791114,-312.008035966358,high_collection,baseline
61,Guinea,-1596129.0044264854,0.3207327077656536,-4976.508369058239,high_collection,baseline
62,Guyana,-7286332.4220696315,4.053466974150438,-1797.5556402792122,high_collection,baseline
63,Honduras,-10194351.362557607,11.724803682830977,-869.4688319161827,high_collection,baseline
64,Hungary,-11746474.43134255,28.206514555104654,-416.4454423602912,high_collection,baseline
65,Iceland,-20973633.125759393,168.99851609701906,-124.10542772883757,high_collection,baseline
66,India,-54377782.3798076,360.5889516142748,-150.80268581821664,high_collection,baseline
67,Indonesia,-60240079.60160706,1439.145006900984,-41.858241742662486,high_collection,baseline
68,Iran,-42433885.59445441,74.19252941206275,-571.9428348207144,high_collection,baseline
69,Ireland,-15108689.409480818,60.74752938912144,-248.712821104235,high_collection,baseline
70,Israel,-32435129.83881641,507.0043137170385,-63.974070754984965,high_collection,baseline
71,Italy,-69450168.21202402,5364.005193862649,-12.947446115728418,high_collection,baseline
72,Jamaica,-9622166.489111703,9.769556270749776,-984.9133596702483,high_collection,baseline
73,Japan,-53455479.6062026,1714.7732607892503,-31.173497294679592,high_collection,baseline
74,Jordan,-11603529.08333365,33.086799640645935,-350.69965089881754,high_collection,baseline
75,Kazakhstan,-19938117.733258426,94.05349727827104,-211.98698942867148,high_collection,baseline
76,Kenya,-17414220.081188627,62.24733273809844,-279.75849430300593,high_collection,baseline
77,Kiribati,-961727.1748973288,0.038007601739664096,-25303.547997707166,high_collection,baseline
78,Korea,-57555891.53014521,2994.434655379214,-19.220954254837917,high_collection,baseline
79,Kuwait,-10037897.45874481,22.982404060782173,-436.7644669459869,high_collection,baseline
80,Kyrgyzstan,-6742045.196711612,4.520006180410891,-1491.6008800896652,high_collection,baseline
81,Lao People's Dem. Rep.,-34733165.471203186,9.722668019655615,-3572.390356328701,high_collection,baseline
82,Latvia,-5544742.135032159,4.891133334645861,-1133.631360191415,high_collection,baseline
83,Lebanon,-8172119.713295618,12.568839540552839,-650.1888807577353,high_collection,baseline
84,Lesotho,-4926661.908926178,1.6794455952731229,-2933.5049154271474,high_collection,baseline
85,Lithuania,-6820460.220508228,8.202159898098177,-831.5444108922674,high_collection,baseline
86,Luxembourg,-7305158.122552433,10.374074764951963,-704.1744240394685,high_collection,baseline
87,Madagascar,-6957632.855824443,4.55843330368714,-1526.321082771285,high_collection,baseline
88,Malawi,-12627853.437602473,24.904485166497448,-507.0513746090198,high_collection,baseline
89,Malaysia,-25308813.493408516,2.180949963212825,-11604.49066705103,high_collection,baseline
90,Maldives,-29055207.78319049,2.907008685131602,-9994.881656803562,high_collection,baseline
91,Mali,-4582682.837407931,1.418428544980134,-3230.8168456043827,high_collection,baseline
92,Malta,-4096671.1469500177,2.1245389570823106,-1928.2636043427003,high_collection,baseline
93,Mauritania,-2261933.1107681384,0.1974647558482168,-11454.870014914435,high_collection,baseline
94,Mauritius,-8964698.949088834,9.297507757150306,-964.2045140746967,high_collection,baseline
95,Mexico,-21702328.61235755,103.60157525982936,-209.47875124416612,high_collection,baseline
96,Mongolia,-17347464.85823266,5.510419901151209,-3148.120319217146,high_collection,baseline
97,Montenegro,-3651410.398499195,1.7960817315190984,-2032.9867702684598,high_collection,baseline
98,Morocco,-11780321.106836192,20.28931580896986,-580.6169718955304,high_collection,baseline
99,Mozambique,-4679237.977520768,1.5580065828487781,-3003.3492984123927,high_collection,baseline
100,Myanmar,-40525709.319724604,32.77642301894429,-1236.4286760730827,high_collection,baseline
