,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-10082656.05094245,0.0224316512625351,-449483.4523298025,high_collection,baseline
1,Albania,-57507352.606720045,2456.776405393268,-23.407646084713424,high_collection,baseline
2,Algeria,-32132985.615969706,386.7302011544249,-83.08889639353175,high_collection,baseline
3,Andorra,-4444405.9217380695,2.8714502393822214,-1547.7913776051582,high_collection,baseline
4,Angola,-20271104.348836802,95.20439671046454,-212.92193479766752,high_collection,baseline
5,Argentina,-51492999.37108318,1996.3270555156084,-25.793869410733222,high_collection,baseline
6,Armenia,-3147771.3866546066,1.1181117100848565,-2815.256613684614,high_collection,baseline
7,Aruba,-4149544.594536512,0.7949430566371724,-5219.926836131165,high_collection,baseline
8,Australia,137120191.3215142,41170.1088257885,3.3305763631021454,high_collection,baseline
9,Austria,-73715863.51414189,16496.90125172001,-4.468467282996925,high_collection,baseline
10,Azerbaijan,-35706383.827151634,670.78525095283,-53.23072291233566,high_collection,baseline
11,Bahamas,-301196.4292510546,0.0063291260232398,-47588.94484721857,high_collection,baseline
12,Bahrain,-3173304.0368921407,1.2723801297002653,-2493.9905636845147,high_collection,baseline
13,Bangladesh,-26939120.413201362,1.474213551673941,-18273.55363991364,high_collection,baseline
14,Barbados,-2338381.1619814914,0.14155565353026278,-16519.16475014949,high_collection,baseline
15,Belarus,-50906568.410856985,2007.183102112645,-25.362194588662923,high_collection,baseline
16,Belgium,89709006.78168315,22735.53666276326,3.945761567555625,high_collection,baseline
17,Benin,-47383356.86456512,1466.0608482321832,-32.32018433730175,high_collection,baseline
18,Bermuda,-4058480.976588883,1.197743817149305,-3388.4382607361626,high_collection,baseline
19,Bolivia (Plurinational State of),-46020524.53573545,1249.7907286435707,-36.82258435832908,high_collection,baseline
20,Bosnia Herzegovina,-19654022.852330912,132.20106718521035,-148.66765655375627,high_collection,baseline
21,Botswana,-26952154.354980346,223.591042736633,-120.54219178505814,high_collection,baseline
22,Brazil,3965961546.7954407,850008.5204138327,4.665790343918651,high_collection,baseline
23,Brunei Darussalam,-36019785.622807264,12.82569638199686,-2808.4077893320023,high_collection,baseline
24,Bulgaria,-69439189.25903301,9787.222918062362,-7.094881749437084,high_collection,baseline
25,Burkina Faso,-38101047.08874971,672.4581811626089,-56.659355415792604,high_collection,baseline
26,Burundi,-25290282.31169226,184.05416649322552,-137.40673625349913,high_collection,baseline
27,C?te d'Ivoire,-24073759.959556792,158.8334997926208,-151.56601089183596,high_collection,baseline
28,Cabo Verde,-7726474.082137527,5.84324719212243,-1322.2911556016265,high_collection,baseline
29,Cambodia,-58970151.16140955,878.4869258117646,-67.12695366173864,high_collection,baseline
