,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-10323329.271805558,0.0267955110814635,-385263.38387130044,baseline,baseline
1,Albania,-68153302.39138444,17953.31362326393,-3.796140580035949,baseline,baseline
2,Algeria,-38442056.99257125,693.2139235814949,-55.45482524926804,baseline,baseline
3,Andorra,-5091249.660258739,4.051408700120578,-1256.6615804787143,baseline,baseline
4,Angola,-28662347.847705074,270.2050438123823,-106.07628726430015,baseline,baseline
5,Argentina,-56886868.131262936,3357.9498882530715,-16.94095207622576,baseline,baseline
6,Armenia,-7524958.153470773,11.200884755650119,-671.8181927257953,baseline,baseline
7,Aruba,-9902654.92345275,10.605832895257523,-933.6989391828714,baseline,baseline
8,Australia,23797152.403524436,52510.48336361903,0.45318859928857325,baseline,baseline
9,Austria,-73908661.37746727,16302.131443604276,-4.533680864563476,baseline,baseline
10,Azerbaijan,-54834866.351908565,2854.7897654326516,-19.20802260673587,baseline,baseline
11,Bahamas,-320492.9199599356,0.0075930681294746,-42208.61903185795,baseline,baseline
12,Bahrain,-3657792.0432925606,1.7814004071305545,-2053.323906658617,baseline,baseline
13,Bangladesh,-27462241.31173782,1.6786481987500408,-16359.735966229746,baseline,baseline
14,Barbados,-7692970.022526903,4.667109288256553,-1648.3372356169298,baseline,baseline
15,Belarus,-61592030.441965975,7934.55966504877,-7.76250139163676,baseline,baseline
16,Belgium,-69782968.85857555,21877.0268012692,-3.1897830309613684,baseline,baseline
17,Benin,-47834960.15550512,17142.309271514332,-2.7904618565593897,baseline,baseline
18,Bermuda,-4265390.733897956,1.3376463504955232,-3188.7282706059545,baseline,baseline
19,Bolivia (Plurinational State of),-58109652.36995496,3916.5017599692096,-14.83713168825738,baseline,baseline
20,Bosnia Herzegovina,-29949670.864023037,416.32940055342965,-71.93743901874508,baseline,baseline
21,Botswana,-31739308.140736666,371.5825648693159,-85.41656994024801,baseline,baseline
22,Brazil,2692480432.904871,577585.0373361286,4.661617353044359,baseline,baseline
23,Brunei Darussalam,-37890960.54109782,18.881757322270328,-2006.74968406711,baseline,baseline
24,Bulgaria,631525.6688295342,41938.17325878013,0.015058492532154312,baseline,baseline
25,Burkina Faso,-57921863.83932414,3778.376455286003,-15.329828704149005,baseline,baseline
26,Burundi,-36550164.24457066,585.6331589795957,-62.41136398126002,baseline,baseline
27,C?te d'Ivoire,-31524110.215936743,363.65128716103453,-86.68774545537913,baseline,baseline
28,Cabo Verde,-12629993.097823057,23.924459154398665,-527.9113319266385,baseline,baseline
29,Cambodia,-56835005.50629933,4570.5015818547345,-12.435179047292962,baseline,baseline
30,Cameroon,-3277391.7587032947,0.7536520340208787,-4348.680307034772,baseline,baseline
31,Canada,2119008156.082814,551896.2851124068,3.8395042931865855,baseline,baseline
32,Cayman Isds,-2662852.5630622166,0.20644060240921258,-12898.88002643895,baseline,baseline
33,Chile,-58090499.89124195,10094.511911460637,-5.754661582526825,baseline,baseline
34,China,28388265027.416504,10149261.60899496,2.797076883135706,baseline,baseline
35,Colombia,-59496173.38044302,4811.402689283102,-12.365660748572251,baseline,baseline
36,Comoros,-12548129.162454447,23.479994590494996,-534.4178898377638,baseline,baseline
37,Congo,-6816055.971959072,3.7638243951194603,-1810.9388899220248,baseline,baseline
38,Costa Rica,-48874901.41166124,1592.7482764819445,-30.685891884696247,baseline,baseline
39,Croatia,-53814936.66863387,26152.618235072052,-2.0577265413703465,baseline,baseline
40,Cyprus,-57943705.60967724,2530.8782353302813,-22.8947030326473,baseline,baseline
41,Czechia,362348336.54134125,101872.4774317356,3.556881560911774,baseline,baseline
42,Denmark,-74986955.29317361,11838.079786331664,-6.334385022455595,baseline,baseline
43,Dominican Rep.,-60250860.86648895,6095.131049316436,-9.885080464881234,baseline,baseline
44,Ecuador,-56453855.40827169,3217.4181279083064,-17.546322288229668,baseline,baseline
45,Egypt,35388933.85663848,45968.29464573541,0.7698552693627411,baseline,baseline
46,El Salvador,-17129099.676017974,49.724626368906456,-344.47920330134554,baseline,baseline
47,Estonia,-55892770.76050781,2269.9704902163585,-24.622686066364007,baseline,baseline
48,Eswatini,-14628840.381327327,36.59331652597615,-399.76809346982503,baseline,baseline
49,Ethiopia,-44735698.34613429,1179.4321475970805,-37.929861787536225,baseline,baseline
50,Fiji,-12787683.949151617,24.735405476424326,-516.9789499242187,baseline,baseline
51,Finland,-68464225.58628629,20620.14425593472,-3.320259292879655,baseline,baseline
52,France,209085872.21150833,117811.83976752112,1.7747441396730488,baseline,baseline
53,French Polynesia,-40756837.20628926,846.067436242212,-48.17209061645224,baseline,baseline
54,Georgia,-19289310.01585706,119.56704184328167,-161.32631299133294,baseline,baseline
55,Germany,309025450.29065365,146464.36771863018,2.109901917470578,baseline,baseline
56,Ghana,-9878750.466146879,13.810293032339645,-715.3179474913204,baseline,baseline
57,Greece,-68999613.38375491,16870.600338586373,-4.089932308214264,baseline,baseline
58,Greenland,-4120856.0013032956,1.0817910734228442,-3809.290076932036,baseline,baseline
59,Grenada,-26089425.3159415,182.5349460139469,-142.92838651261928,baseline,baseline
60,Guatemala,-59724334.135536015,8237.937607958504,-7.249913385825787,baseline,baseline
61,Guinea,-5974928.664236652,2.839500119625716,-2104.218493579154,baseline,baseline
62,Guyana,-48044934.90039558,1483.9315858291986,-32.376785668019046,baseline,baseline
63,Honduras,-39240482.17843099,695.5187651419491,-56.419012893810795,baseline,baseline
64,Hungary,-68374539.80156112,18170.96817874903,-3.7628451675747923,baseline,baseline
65,Iceland,-34899370.98520477,671.1736443789111,-51.99752892189302,baseline,baseline
66,India,17404844643.01305,3921122.5111284945,4.438740333569419,baseline,baseline
67,Indonesia,74458264.31308846,37522.91949366436,1.9843409126430187,baseline,baseline
68,Iran,-37545585.93969459,31.644373501807703,-1186.485361688383,baseline,baseline
69,Ireland,-75180169.68843962,9358.283399690241,-8.0335427425641,baseline,baseline
70,Israel,-55464621.28647293,17535.124206286182,-3.163058364114089,baseline,baseline
71,Italy,125972577.99729487,92064.9276674021,1.3683014931852127,baseline,baseline
72,Jamaica,-7323627.011322418,4.361255427951769,-1679.2474397129968,baseline,baseline
73,Japan,73296542.67825715,50373.762349457254,1.4550539657883401,baseline,baseline
74,Jordan,-59716689.2033404,4263.266733711105,-14.007260847917433,baseline,baseline
75,Kazakhstan,-54390453.40418147,2653.080992640708,-20.5008642989239,baseline,baseline
76,Kenya,248499760.58177292,103589.08310127282,2.3988991227852616,baseline,baseline
77,Kiribati,-6288045.099277671,3.2473549299934277,-1936.359047543472,baseline,baseline
78,Korea,168444443.59618863,72941.83017688085,2.3092982886187254,baseline,baseline
79,Kuwait,-6996728.117073865,8.827227057500622,-792.630355093069,baseline,baseline
80,Kyrgyzstan,-5308749.216589561,1.8912050029534149,-2807.072320715687,baseline,baseline
81,Lao People's Dem. Rep.,129283660.14423235,49893.1962724547,2.591208216812679,baseline,baseline
82,Latvia,-60052812.76760322,2920.2297404097135,-20.564413798202636,baseline,baseline
83,Lebanon,-32839862.308881674,28276.3402825884,-1.1613901226497594,baseline,baseline
84,Lesotho,-43028061.312946506,1024.080331855853,-42.01629498632245,baseline,baseline
85,Lithuania,-66260921.10073845,4381.167700936031,-15.124032135675128,baseline,baseline
86,Luxembourg,-46260450.59687786,1255.6276797970618,-36.84249028689349,baseline,baseline
87,Madagascar,-52828280.85724806,2311.882016116625,-22.850768546565437,baseline,baseline
88,Malawi,-60795328.52792568,5997.044149795438,-10.137548934002668,baseline,baseline
89,Malaysia,-40136735.63563876,29.519605875181956,-1359.6636691339756,baseline,baseline
90,Maldives,-52685630.694410965,270.15726133038464,-195.01837720356474,baseline,baseline
91,Mali,-34371354.292695336,479.23730646747134,-71.72094874260029,baseline,baseline
92,Malta,-43399685.94934589,990.0222093218727,-43.83708318934887,baseline,baseline
93,Mauritania,-1332767.8869982744,0.057118309339524304,-23333.4617640028,baseline,baseline
94,Mauritius,-50260857.971167065,1859.0440860489152,-27.03586125167588,baseline,baseline
95,Mexico,707897488.6173913,212315.95418561986,3.334170017192882,baseline,baseline
96,Mongolia,-51591695.155286916,1005.0094871696331,-51.334535458548245,baseline,baseline
97,Montenegro,-23756112.557406258,219.540012884339,-108.20857776810722,baseline,baseline
98,Morocco,-60684074.31609393,8308.177441432623,-7.304137970557096,baseline,baseline
99,Mozambique,-3244894.6719995425,0.5391324898894418,-6018.733303691199,baseline,baseline
100,Myanmar,43008749.595609754,30285.725912909995,1.4200996772963688,baseline,baseline
101,Namibia,-54287484.332953975,2631.0627977472204,-20.633290995348432,baseline,baseline
102,Nepal,-57174848.84906888,603.3262334605362,-94.76605802656303,baseline,baseline
103,Netherlands,-46687053.17523208,33144.12450540601,-1.4086072229066462,baseline,baseline
104,New Caledonia,-819968.4971709441,0.0456207881017576,-17973.57150740133,baseline,baseline
105,New Zealand,-66854808.53158387,9098.267778398993,-7.348080992989657,baseline,baseline
106,Nicaragua,-55811307.37584472,3005.1216021896616,-18.57206288596714,baseline,baseline
107,Niger,-53744843.16667539,2505.9249902887786,-21.44710770472101,baseline,baseline
108,Nigeria,1711442085.2869227,445974.74764225184,3.837531372201801,baseline,baseline
109,North Macedonia,-28042698.682611734,346.387611038028,-80.9575683107589,baseline,baseline
110,Norway,-68214599.18523777,9985.916905065287,-6.831080193611103,baseline,baseline
111,Oman,-48155989.064808466,1743.6527069897552,-27.617878762075875,baseline,baseline
112,Pakistan,2096107261.7730212,471715.63099403714,4.443582370497105,baseline,baseline
113,Palau,-6396418.697280032,3.409948253226723,-1875.8110746188916,baseline,baseline
114,Panama,-15957529.579929639,44.32237409508361,-360.0332767756613,baseline,baseline
115,Papua New Guinea,0.0,0.0,,baseline,baseline
116,Paraguay,-45984244.6714815,1245.6909295472947,-36.914649999252184,baseline,baseline
117,Peru,-58335377.968235135,9800.153733945439,-5.952496210970144,baseline,baseline
118,Philippines,3398010955.6364384,747576.2338230893,4.545370494536833,baseline,baseline
119,Poland,49762618.77489617,64076.28567788334,0.7766152211920783,baseline,baseline
120,Portugal,-69344266.80821662,17301.169290313384,-4.008068220397175,baseline,baseline
121,Qatar,-11341571.374290003,30.634610529093326,-370.2208442806559,baseline,baseline
122,Rep. of Moldova,-44582446.49419781,1208.4803998171546,-36.89132773766394,baseline,baseline
123,Romania,772437535.2349072,197440.67521297373,3.912251284603339,baseline,baseline
124,Russian Federation,76155421.77083139,37833.46362811146,2.0129117048179936,baseline,baseline
125,Rwanda,-9642031.691042623,9.611649184465897,-1003.1610086878565,baseline,baseline
126,Saint Lucia,-15810565.710093614,39.547022890291416,-399.79155330994644,baseline,baseline
127,Samoa,-8122163.253147084,6.739540759966122,-1205.150846685867,baseline,baseline
128,Saudi Arabia,-40848878.584524676,24877.50724135709,-1.6420004700718693,baseline,baseline
129,Senegal,89773478.0083046,61599.36251409187,1.4573767380752916,baseline,baseline
130,Serbia,-44925350.64312571,1362.5170305723789,-32.97232227934285,baseline,baseline
131,Seychelles,-32533663.29055415,401.85698422610875,-80.95831245338957,baseline,baseline
132,Sierra Leone,-20528526.23866354,98.6733689828412,-208.04525527281172,baseline,baseline
133,Singapore,0.0,0.0,,baseline,baseline
134,Slovakia,-360143638.57997096,9376.38976895538,-38.40962752768483,baseline,baseline
135,Slovenia,-64037436.45244599,3764.440937918194,-17.011141231467928,baseline,baseline
136,Solomon Isds,-6335498.191282628,3.3170919572258657,-1909.9555493122662,baseline,baseline
137,South Africa,-36808351.885698125,598.867124502301,-61.46330359391218,baseline,baseline
138,Spain,78330769.04260875,74812.8044073236,1.0470235631875442,baseline,baseline
139,Sri Lanka,464149070.6622033,123279.04247047662,3.7650281942558053,baseline,baseline
140,State of Palestine,-15435407.862478213,65.96516488163415,-233.99331890058988,baseline,baseline
141,Sudan,-7263044.9854235295,4.934066474734703,-1472.0200918683515,baseline,baseline
