,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-1129667.2227230289,0.10295336019659651,-10972.611487044733,high_collection,baseline
1,Albania,19512246.27734085,21332.556115675125,0.9146698675740638,high_collection,baseline
2,Algeria,-14227916.464273164,844.3019724653368,-16.851691608309366,high_collection,baseline
3,Andorra,-1218707.8305638214,5.133188482095253,-237.41731573167795,high_collection,baseline
4,Angola,-10115482.164320981,315.2170690860278,-32.09052794523733,high_collection,baseline
5,Argentina,-14827200.314225405,4130.101663878066,-3.5900327693878173,high_collection,baseline
6,Armenia,-343085.2018248508,0.871355174932799,-393.73749269499706,high_collection,baseline
7,Aruba,-212581.1069063582,0.4855871662009492,-437.7815595282565,high_collection,baseline
8,Australia,244190836.05562454,58327.69692525756,4.186533138253963,high_collection,baseline
9,Austria,2426636.6313238135,17416.609306873605,0.13932887788704784,high_collection,baseline
10,Azerbaijan,-16677944.249923697,3024.877308767544,-5.513593626287923,high_collection,baseline
11,Bahamas,-28379.455411190283,0.0098656253018824,-2876.599763602959,high_collection,baseline
12,Bahrain,-845174.1812390777,2.598254931979348,-325.2853177864363,high_collection,baseline
13,Bangladesh,-3568075.6091748034,2.199501062531239,-1622.2204526096366,high_collection,baseline
14,Barbados,0.0,0.0,,high_collection,baseline
15,Belarus,-1307103.9973794022,8592.39356521134,-0.1521233853476604,high_collection,baseline
16,Belgium,19485881.469147827,23590.8930151641,0.8259916848684961,high_collection,baseline
17,Benin,30523714.67964658,15746.657622951747,1.9384249921809655,high_collection,baseline
18,Bermuda,-812401.288901075,2.0829144428406132,-390.0310412141306,high_collection,baseline
19,Bolivia (Plurinational State of),-14220215.95446891,4389.003467616246,-3.239964620532002,high_collection,baseline
20,Bosnia Herzegovina,-10951596.626969252,462.6209890540628,-23.67293505070395,high_collection,baseline
21,Botswana,-11683274.354430052,461.8820096709474,-25.294932709661964,high_collection,baseline
22,Brazil,4788712294.851555,676341.2019859107,7.080320230071259,high_collection,baseline
23,Brunei Darussalam,-7769496.999298597,23.924805519570324,-324.7465060037041,high_collection,baseline
24,Bulgaria,179612392.21502656,54668.453111789386,3.2854851745620857,high_collection,baseline
25,Burkina Faso,-15160829.641773172,3816.7719233529738,-3.9721602302226704,high_collection,baseline
26,Burundi,-13129573.583245492,648.7764131284681,-20.23743976747445,high_collection,baseline
27,C?te d'Ivoire,-11340423.37088424,425.3742004619743,-26.659875842418423,high_collection,baseline
28,Cabo Verde,-3267284.3477483345,25.427420440943653,-128.4945264242101,high_collection,baseline
29,Cambodia,-9068643.358232342,4685.974191656229,-1.935273859249977,high_collection,baseline
30,Cameroon,-621049.3154521976,1.090177854955792,-569.67706015032,high_collection,baseline
31,Canada,3783573759.175333,572797.4634985826,6.605430366373638,high_collection,baseline
32,Cayman Isds,0.0,0.0,,high_collection,baseline
33,Chile,3950870.778171,10030.300972273008,0.3938935420873694,high_collection,baseline
34,China,63620817064.112625,12082770.699272668,5.265416239997199,high_collection,baseline
35,Colombia,-11248817.05245843,5639.300172954536,-1.994718618882272,high_collection,baseline
36,Comoros,-3066839.5530441664,22.307589733708163,-137.47964659803566,high_collection,baseline
37,Congo,-1154801.7726711053,3.693464683042678,-312.66084063914184,high_collection,baseline
38,Costa Rica,-16595823.536130304,1857.4325806086995,-8.934818797402427,high_collection,baseline
