,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-850764.5585350224,0.04385130356677,-19401.123554733313,high_collection,baseline
1,Albania,99799377.36836857,24917.102146003912,4.005256180417189,high_collection,baseline
2,Algeria,-15098304.822238728,3155.1450419181983,-4.785296593864217,high_collection,baseline
3,Andorra,-1905665.6754171131,12.012077806536226,-158.64579851290745,high_collection,baseline
4,Angola,-16016280.48435546,1397.6663921699487,-11.459301428497085,high_collection,baseline
5,Argentina,40566519.868648656,13414.538788974982,3.0240711594191443,high_collection,baseline
6,Armenia,-710600.1156473185,1.7899842603253489,-396.9867955811854,high_collection,baseline
7,Aruba,-700091.2521750224,1.2559598816064652,-557.4152983927751,high_collection,baseline
8,Australia,421063552.6905724,65384.1765054937,6.439838737667574,high_collection,baseline
9,Austria,52405160.39227556,18279.563415116376,2.866871554981387,high_collection,baseline
10,Azerbaijan,200659828.07644972,36361.7954204085,5.518424647530659,high_collection,baseline
11,Bahamas,-77946.02931874135,0.027397745631619497,-2844.9796697427732,high_collection,baseline
12,Bahrain,-635150.3789964265,1.535212769351175,-413.72140179947775,high_collection,baseline
13,Bangladesh,-4149513.232253566,3.47115549123825,-1195.427068227741,high_collection,baseline
14,Barbados,-341437.63301186153,0.31403409007511357,-1087.2629558472245,high_collection,baseline
15,Belarus,398337673.8216424,59638.32623637416,6.679222891716422,high_collection,baseline
16,Belgium,88119043.054511,24081.36529742157,3.659221226295921,high_collection,baseline
17,Benin,1853602528.1619446,226219.34874881,8.193828416596462,high_collection,baseline
18,Bermuda,-594226.1326703905,1.1483105322256069,-517.4786053025975,high_collection,baseline
19,Bolivia (Plurinational State of),143101657.82958412,27553.168374127657,5.193655259042955,high_collection,baseline
20,Bosnia Herzegovina,-13067207.395424912,4060.1087950510664,-3.2184377451542057,high_collection,baseline
21,Botswana,-15720652.884799356,1267.1377858678725,-12.406427351570262,high_collection,baseline
22,Brazil,7450138641.313412,817379.4039886646,9.114664016438478,high_collection,baseline
23,Brunei Darussalam,-10030277.97043345,54.46907087399891,-184.1463019194156,high_collection,baseline
24,Bulgaria,330184932.01301754,54402.06362766896,6.069345719545187,high_collection,baseline
25,Burkina Faso,573903215.6292166,80151.0205967921,7.160273335960316,high_collection,baseline
26,Burundi,-3219654.7557182964,6229.421827936747,-0.5168464818483293,high_collection,baseline
27,C?te d'Ivoire,-16757421.770213377,2371.9906447023714,-7.064708205169181,high_collection,baseline
28,Cabo Verde,-10715615.900459344,365.85764485450596,-29.289030996525227,high_collection,baseline
29,Cambodia,610245739.9066541,74531.20389531417,8.187788577302461,high_collection,baseline
30,Cameroon,-507489.3724419245,0.7362677171890432,-689.2728834824387,high_collection,baseline
31,Canada,6026224429.216215,701587.7093713323,8.589409917993148,high_collection,baseline
32,Cayman Isds,-23735.27985581221,0.0069841441245344,-3398.4521843461425,high_collection,baseline
33,Chile,437719084.9096181,64087.8507016564,6.829985404679905,high_collection,baseline
34,China,74774459114.46947,12101331.617790624,6.179027356339918,high_collection,baseline
35,Colombia,154180464.83669928,29065.985680051774,5.304498066360591,high_collection,baseline
36,Comoros,-14705416.221152006,953.6674455743903,-15.419857613253212,high_collection,baseline
37,Congo,-921276.8315789485,1.9979060884091984,-461.1211892909846,high_collection,baseline
38,Costa Rica,9895755.975331547,8583.772460357197,1.1528446287496015,high_collection,baseline
39,Croatia,171224990.4446859,35091.93754538377,4.879325634933771,high_collection,baseline
40,Cyprus,-19411032.213608306,3151.068944585628,-6.160142020047389,high_collection,baseline
41,Czechia,928870586.2945275,119118.54437303961,7.797867168235487,high_collection,baseline
42,Denmark,22347909.554254938,12917.723387558633,1.730019205689041,high_collection,baseline
43,Dominican Rep.,207745435.69863564,35902.55260014651,5.786369510055056,high_collection,baseline
44,Ecuador,170802834.00392306,31164.22495572184,5.480734215164982,high_collection,baseline
45,Egypt,8363053688.399625,940449.4161342446,8.89261404699074,high_collection,baseline
46,El Salvador,-1575639.113378664,6.268688007317683,-251.35069914778964,high_collection,baseline
47,Estonia,-19949495.753504317,2726.9178425675414,-7.315767069359443,high_collection,baseline
48,Eswatini,-10983188.66588985,390.47557505438715,-28.127722622241002,high_collection,baseline
49,Ethiopia,15126310.783502176,9422.828184425289,1.6052835186471939,high_collection,baseline
50,Fiji,-1100686.8899872017,2.835199356923535,-388.222044174542,high_collection,baseline
51,Finland,232816839.77044675,45098.792395331504,5.162374143626677,high_collection,baseline
52,France,900933555.0255946,131961.91406479065,6.827224062415874,high_collection,baseline
53,French Polynesia,-15328941.083808077,3066.035308407813,-4.9995970502271785,high_collection,baseline
54,Georgia,-13880092.350757955,885.6171192217083,-15.672791378463819,high_collection,baseline
55,Germany,1036677815.1296712,149065.1819469961,6.954526882731665,high_collection,baseline
56,Ghana,-2107029.7496088804,11.259107539709014,-187.14003238513658,high_collection,baseline
57,Greece,58898027.99896073,18557.777647347473,3.1737651521748473,high_collection,baseline
