,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,851102.158914419,0.04385130356677,19408.8223082922,high_collection,baseline
1,Albania,134793454.38529795,24917.102146003912,5.409676197314762,high_collection,baseline
2,Algeria,41013765.09809238,3155.1450419181983,12.999010997338397,high_collection,baseline
3,Andorra,2000206.418620616,12.012077806536226,166.51627227491215,high_collection,baseline
4,Angola,27021846.75366609,1397.6663921699487,19.333545476265826,high_collection,baseline
5,Argentina,87118043.11362804,13414.538788974982,6.494300287478227,high_collection,baseline
6,Armenia,724198.7208264968,1.7899842603253489,404.58384851655956,high_collection,baseline
7,Aruba,709381.008395079,1.2559598816064652,564.8118373715317,high_collection,baseline
8,Australia,225898528.95518476,65384.1765054937,3.4549418686370443,high_collection,baseline
9,Austria,116288240.96077101,18279.563415116376,6.361653083279104,high_collection,baseline
10,Azerbaijan,155232028.04491436,36361.7954204085,4.269096898273304,high_collection,baseline
11,Bahamas,78155.27754556961,0.027397745631619497,2852.6170947207893,high_collection,baseline
12,Bahrain,645904.3288409909,1.535212769351175,420.72626135983006,high_collection,baseline
13,Bangladesh,4176875.388247454,3.47115549123825,1203.309790872392,high_collection,baseline
14,Barbados,343908.82942856936,0.31403409007511357,1095.1321537935899,high_collection,baseline
15,Belarus,187882263.2100822,59638.32623637416,3.1503611027817624,high_collection,baseline
16,Belgium,138000677.0615319,24081.36529742157,5.730600211289011,high_collection,baseline
17,Benin,366249665.4352955,226219.34874881,1.6190023862281238,high_collection,baseline
18,Bermuda,602154.7287611838,1.1483105322256069,524.3831802135551,high_collection,baseline
19,Bolivia (Plurinational State of),126562576.86690432,27553.168374127657,4.593394674194573,high_collection,baseline
20,Bosnia Herzegovina,47607291.85652313,4060.1087950510664,11.725619745597074,high_collection,baseline
21,Botswana,25698234.09451379,1267.1377858678725,20.28053648239435,high_collection,baseline
22,Brazil,622667183.327033,817379.4039886646,0.7617847725163236,high_collection,baseline
23,Brunei Darussalam,10459137.217638776,54.46907087399891,192.019747166855,high_collection,baseline
24,Bulgaria,189289395.31311208,54402.06362766896,3.47945248196135,high_collection,baseline
25,Burkina Faso,215208231.7711516,80151.0205967921,2.685034203791098,high_collection,baseline
26,Burundi,58119859.31085742,6229.421827936747,9.329896243373739,high_collection,baseline
27,C?te d'Ivoire,35435153.222316645,2371.9906447023714,14.938993668233003,high_collection,baseline
28,Cabo Verde,13596622.145280471,365.85764485450596,37.16369559719755,high_collection,baseline
29,Cambodia,115290001.4875311,74531.20389531417,1.5468689013727237,high_collection,baseline
30,Cameroon,512632.4923318752,0.7362677171890432,696.2582772052361,high_collection,baseline
31,Canada,716463896.8760009,701587.7093713323,1.0212036033498912,high_collection,baseline
32,Cayman Isds,23808.940839647446,0.0069841441245344,3408.9990720566175,high_collection,baseline
33,Chile,196140177.45821357,64087.8507016564,3.0604892395485526,high_collection,baseline
34,China,707998853.8892531,12101331.617790624,0.058505863342212465,high_collection,baseline
35,Colombia,130123233.58485118,29065.985680051774,4.476821636713178,high_collection,baseline
36,Comoros,22215269.574904066,953.6674455743903,23.294566337560042,high_collection,baseline
37,Congo,936354.756605117,1.9979060884091984,468.6680530368046,high_collection,baseline
38,Costa Rica,69094669.8887777,8583.772460357197,8.049452639603457,high_collection,baseline
39,Croatia,162414236.2707863,35091.93754538377,4.628249325382472,high_collection,baseline
40,Cyprus,43704939.59090282,3151.068944585628,13.869877289102003,high_collection,baseline
41,Czechia,290491572.3480726,119118.54437303961,2.4386763108718803,high_collection,baseline
42,Denmark,95270402.26967496,12917.723387558633,7.3751697115168255,high_collection,baseline
43,Dominican Rep.,145199184.7038502,35902.55260014651,4.04425797577573,high_collection,baseline
44,Ecuador,134915862.80825785,31164.22495572184,4.329190377747127,high_collection,baseline
45,Egypt,760118473.3824298,940449.4161342446,0.8082502475326399,high_collection,baseline
46,El Salvador,1623241.9564767107,6.268688007317683,258.9444481176663,high_collection,baseline
47,Estonia,40502040.258734554,2726.9178425675414,14.852680790925362,high_collection,baseline
48,Eswatini,14058030.052523926,390.47557505438715,36.002328828290636,high_collection,baseline
49,Ethiopia,71849704.60119395,9422.828184425289,7.62506788778683,high_collection,baseline
50,Fiji,1122544.7526481682,2.835199356923535,395.9315065118517,high_collection,baseline
51,Finland,189453907.26534188,45098.792395331504,4.200864307066315,high_collection,baseline
52,France,342873969.13376933,131961.91406479065,2.5982797503636172,high_collection,baseline
53,French Polynesia,40416075.63149696,3066.035308407813,13.1818689499975,high_collection,baseline
54,Georgia,20853921.223049484,885.6171192217083,23.547333007040535,high_collection,baseline
55,Germany,366990047.2422884,149065.1819469961,2.461943442787203,high_collection,baseline
56,Ghana,2189807.092838799,11.259107539709014,194.49206654396994,high_collection,baseline
57,Greece,114872553.1160375,18557.777647347473,6.189995122204551,high_collection,baseline
58,Greenland,1134709.7999513245,3.559770442389173,318.7592622376384,high_collection,baseline
59,Grenada,14257855.515973901,410.24095431311156,34.75483216893007,high_collection,baseline
60,Guatemala,180073727.4077503,54357.25560467225,3.3127818063035575,high_collection,baseline
61,Guinea,1617589.698742134,5.779377813190695,279.8899381608503,high_collection,baseline
62,Guyana,38453147.2106992,2775.069109657898,13.8566448946706,high_collection,baseline
63,Honduras,55659457.056716934,5658.976799433818,9.835604390936126,high_collection,baseline
64,Hungary,116134258.24706423,19061.036756860653,6.092756639025101,high_collection,baseline
65,Iceland,19403298.152811244,788.299707553012,24.61411309290179,high_collection,baseline
66,India,-142667336.44257218,23882867.142708253,-0.005973626851001027,high_collection,baseline
67,Indonesia,137240725.78415567,125917.76356143135,1.0899234699097893,high_collection,baseline
68,Iran,7807411.849963705,31.822606974986996,245.3416797718816,high_collection,baseline
69,Ireland,94169879.38281861,12644.28434112098,7.447624305360249,high_collection,baseline
70,Israel,125867593.30120172,24666.641040773473,5.102745570146541,high_collection,baseline
71,Italy,284177521.65073186,96333.78459660313,2.9499258525004777,high_collection,baseline
72,Jamaica,1131323.7449155198,3.271965642416792,345.7627214202296,high_collection,baseline
73,Japan,214426181.4877082,130505.89317698668,1.6430383047676806,high_collection,baseline
74,Jordan,179732412.15266502,47690.295725151096,3.7687418251398475,high_collection,baseline
75,Kazakhstan,86632301.72229047,13574.75945856612,6.381866432824534,high_collection,baseline
76,Kenya,694116822.8710272,787687.7652740655,0.8812080794850462,high_collection,baseline
77,Kiribati,2512796.716262261,13.564921017600934,185.24226665247988,high_collection,baseline
78,Korea,174349145.56057626,83993.0141407028,2.0757576965688043,high_collection,baseline
79,Kuwait,1533811.0716765758,7.387342253579291,207.62691358091857,high_collection,baseline
80,Kyrgyzstan,797320.1050452682,1.5763010827393409,505.81713974316546,high_collection,baseline
81,Lao People's Dem. Rep.,122527641.3923856,89516.04802753613,1.3687784938259868,high_collection,baseline
82,Latvia,45568104.44902481,3378.6812743164364,13.486949714794864,high_collection,baseline
83,Lebanon,178343232.11971298,47010.487541922135,3.793690332623617,high_collection,baseline
84,Lesotho,98535955.9467076,17452.587167892412,5.645922578629749,high_collection,baseline
85,Lithuania,57406552.20355773,5141.728762421213,11.164834797027545,high_collection,baseline
86,Luxembourg,31235784.99977641,1703.1078439538078,18.340462179577397,high_collection,baseline
87,Madagascar,193135862.5571612,64893.326881928355,2.9762052870022626,high_collection,baseline
88,Malawi,233609475.7746863,94067.94355466981,2.48341216940624,high_collection,baseline
89,Malaysia,12542444.278036647,94.19194579841835,133.15835204083083,high_collection,baseline
90,Maldives,36549539.85712119,2351.1363251376642,15.545478782469637,high_collection,baseline
91,Mali,80844291.7508423,11861.60835411109,6.81562645952837,high_collection,baseline
92,Malta,25898514.59053962,1201.937431842098,21.547306793538635,high_collection,baseline
93,Mauritania,140576.3236727958,0.0586445079339497,2397.09273085085,high_collection,baseline
94,Mauritius,75709812.46014689,10435.982158143162,7.254689718022445,high_collection,baseline
95,Mexico,525453547.2443648,427960.1564108412,1.2278095036957835,high_collection,baseline
96,Mongolia,73048914.08997606,13315.682535678794,5.485930885949305,high_collection,baseline
97,Montenegro,33767772.98909343,2160.204129166104,15.631750968890467,high_collection,baseline
98,Morocco,307886934.4447923,161220.20925800604,1.909729157788591,high_collection,baseline
99,Mozambique,425098.8930342408,0.4484235319378816,947.9852477793876,high_collection,baseline
100,Myanmar,211421722.84901378,462123.3778778601,0.45750060042383933,high_collection,baseline
101,Namibia,120251683.0092937,25742.534606196776,4.671322573665554,high_collection,baseline
102,Nepal,47382987.17740147,5131.7590393035325,9.233283717045326,high_collection,baseline
103,Netherlands,169582971.76029104,36745.41920152813,4.615077891212045,high_collection,baseline
104,New Caledonia,108556.72148405798,0.0623514587034909,1741.0454180437669,high_collection,baseline
105,New Zealand,87848657.41204059,11999.829557071711,7.320825432913739,high_collection,baseline
106,Nicaragua,109827005.41424273,20964.548163361043,5.23870128554372,high_collection,baseline
107,Niger,216727534.51437747,81258.9650914138,2.667121520321675,high_collection,baseline
108,Nigeria,1491448548.392383,3504055.698909826,0.42563494320492656,high_collection,baseline
109,North Macedonia,37682008.574536316,2642.376281589221,14.260651988547592,high_collection,baseline
110,Norway,87538388.52556966,12089.080400788454,7.241112278470774,high_collection,baseline
111,Oman,109114189.53532475,18936.874879631436,5.761995589498684,high_collection,baseline
112,Pakistan,415226911.60516936,3504791.7693229904,0.11847406035348497,high_collection,baseline
113,Palau,2378945.1956118527,12.19133929456257,195.13403229396468,high_collection,baseline
114,Panama,1579823.0483019575,5.969516528931006,264.6484084004815,high_collection,baseline
115,Papua New Guinea,0.0,0.0,,high_collection,baseline
116,Paraguay,75370583.73242475,10149.210627874792,7.426250818504008,high_collection,baseline
117,Peru,205456730.419238,70082.38082448074,2.9316459857977475,high_collection,baseline
118,Philippines,308988488.7520879,1447451.2848297849,0.2134707343801376,high_collection,baseline
119,Poland,236920016.5260215,71007.81139794362,3.3365345567161464,high_collection,baseline
120,Portugal,117571584.8081724,19364.93038869922,6.071366250651931,high_collection,baseline
121,Qatar,1428875.4402604226,6.261676679949223,228.1937431927593,high_collection,baseline
122,Rep. of Moldova,88412940.17204246,13887.476171868244,6.366379252634823,high_collection,baseline
123,Romania,365089392.13277185,197896.14842361058,1.8448534498573081,high_collection,baseline
124,Russian Federation,160359944.4246325,203592.68614292535,0.787650811346225,high_collection,baseline
125,Rwanda,1187911.9080756935,3.230752015884,367.68897836643663,high_collection,baseline
126,Saint Lucia,11554111.67751095,273.5779344834641,42.233346411237406,high_collection,baseline
127,Samoa,6904450.479370435,97.49966111202956,70.81512284885841,high_collection,baseline
128,Saudi Arabia,408845979.27867407,218270.3372453026,1.8731174580959826,high_collection,baseline
129,Senegal,418526294.7205628,293498.721017353,1.4259901824097476,high_collection,baseline
130,Serbia,64615765.08430856,7176.364530960347,9.003969183218404,high_collection,baseline
131,Seychelles,23901003.709043823,1099.9754719524108,21.728669700807544,high_collection,baseline
132,Sierra Leone,29397095.564091615,1647.378323157399,17.84477502881581,high_collection,baseline
133,Singapore,0.0,0.0,,high_collection,baseline
134,Slovakia,84499576.44031751,10594.763646739264,7.975598065023738,high_collection,baseline
135,Slovenia,53956019.91608402,4628.9466833658025,11.656219785372747,high_collection,baseline
136,Solomon Isds,3066088.9533180227,20.000740702202734,153.2987702290619,high_collection,baseline
137,South Africa,59675109.93758755,6558.9682901236865,9.098246446387718,high_collection,baseline
138,Spain,262154987.1840429,83813.3908862189,3.127841320009736,high_collection,baseline
139,Sri Lanka,165780155.00556242,221663.2609177024,0.747891889342511,high_collection,baseline
140,State of Palestine,17978992.24194634,673.0122898054262,26.71421089077619,high_collection,baseline
141,Sudan,2300267.704861835,11.45406895409432,200.82537603718475,high_collection,baseline
142,Sweden,134616466.7906079,24131.431132137055,5.578470089630627,high_collection,baseline
143,Switzerland,108248018.87591355,17535.489338582334,6.173082301030608,high_collection,baseline
144,Tajikistan,73664476.24432135,9892.883734173854,7.446208630740872,high_collection,baseline
145,Thailand,160629822.93037206,202257.2688915703,0.794185661710311,high_collection,baseline
146,Togo,89057846.15907523,14326.749098218303,6.216193607393502,high_collection,baseline
147,Tonga,0.0,0.0,,high_collection,baseline
148,Trinidad and Tobago,49649165.74774438,4540.61369980748,10.934461513396192,high_collection,baseline
149,Tunisia,44013037.14043514,3621.040139439249,12.154805096209444,high_collection,baseline
150,Turkey,610348623.9067137,422259.9095965272,1.4454335115306276,high_collection,baseline
151,USA,2027729766.6159077,5757717.68226531,0.352175962510569,high_collection,baseline
152,Uganda,697170292.071733,794463.8498018095,0.8775355760311211,high_collection,baseline
153,Ukraine,5323422.800860506,61.74010383116882,86.22309439934945,high_collection,baseline
154,United Arab Emirates,7997906.475214919,151.37291182276488,52.83578401781209,high_collection,baseline
155,United Kingdom,330888371.47114366,140658.81000444788,2.3524183907192193,high_collection,baseline
156,United Rep. of Tanzania,372853211.2985882,234247.01448719183,1.591709555465754,high_collection,baseline
157,Uruguay,43802520.76310389,3566.7111615756553,12.280927380661062,high_collection,baseline
158,Uzbekistan,370265003.5291624,231084.3780405483,1.6022935287481535,high_collection,baseline
159,Viet Nam,428352072.4233088,108429.1751393442,3.950524126673713,high_collection,baseline
160,Yemen,273172570.71733695,103490.78330132697,2.6395835648664407,high_collection,baseline
161,Zambia,1242167.3386001582,3.584126093234778,346.5746757472659,high_collection,baseline
162,Zimbabwe,2025646.4310808952,8.98422429255735,225.46703701052604,high_collection,baseline
