,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-850764.5585350224,0.04385130356677,-19401.123554733313,high_collection,baseline
1,Albania,32872002.60336661,24917.102146003912,1.3192546392734705,high_collection,baseline
2,Algeria,-16174931.947784528,3155.1450419181983,-5.126525637614058,high_collection,baseline
3,Andorra,-1905665.6754171131,12.012077806536226,-158.64579851290745,high_collection,baseline
4,Angola,-16016280.48435546,1397.6663921699487,-11.459301428497085,high_collection,baseline
5,Argentina,18375835.496317994,13414.538788974982,1.3698447472096884,high_collection,baseline
6,Armenia,-710600.1156473185,1.7899842603253489,-396.9867955811854,high_collection,baseline
7,Aruba,-700091.2521750224,1.2559598816064652,-557.4152983927751,high_collection,baseline
8,Australia,285438096.1745845,65384.1765054937,4.365553126613157,high_collection,baseline
9,Austria,5092713.216197283,18279.563415116376,0.27860146878485287,high_collection,baseline
10,Azerbaijan,131105916.91895753,36361.7954204085,3.6055952519157715,high_collection,baseline
11,Bahamas,-77946.02931874135,0.027397745631619497,-2844.9796697427732,high_collection,baseline
12,Bahrain,-635150.3789964265,1.535212769351175,-413.72140179947775,high_collection,baseline
13,Bangladesh,-4149513.232253566,3.47115549123825,-1195.427068227741,high_collection,baseline
14,Barbados,-341437.63301186153,0.31403409007511357,-1087.2629558472245,high_collection,baseline
15,Belarus,281750695.2849247,59638.32623637416,4.72432264728921,high_collection,baseline
16,Belgium,21132674.856755055,24081.36529742157,0.8775530205929712,high_collection,baseline
17,Benin,1415161813.45547,226219.34874881,6.2557063367149945,high_collection,baseline
18,Bermuda,-594226.1326703905,1.1483105322256069,-517.4786053025975,high_collection,baseline
19,Bolivia (Plurinational State of),90409320.3236028,27553.168374127657,3.2812676602556126,high_collection,baseline
20,Bosnia Herzegovina,-15635228.623632537,4060.1087950510664,-3.850938340049059,high_collection,baseline
21,Botswana,-15720652.884799356,1267.1377858678725,-12.406427351570262,high_collection,baseline
22,Brazil,5813957264.989539,817379.4039886646,7.112923614931416,high_collection,baseline
23,Brunei Darussalam,-10030277.97043345,54.46907087399891,-184.1463019194156,high_collection,baseline
24,Bulgaria,178549628.86774176,54402.06362766896,3.2820377934511145,high_collection,baseline
25,Burkina Faso,415957133.5652702,80151.0205967921,5.1896673363373,high_collection,baseline
26,Burundi,-9067094.209160864,6229.421827936747,-1.4555274084182521,high_collection,baseline
27,C?te d'Ivoire,-16757421.770213377,2371.9906447023714,-7.064708205169181,high_collection,baseline
28,Cabo Verde,-10715615.900459344,365.85764485450596,-29.289030996525227,high_collection,baseline
29,Cambodia,471620694.0267982,74531.20389531417,6.32782873988232,high_collection,baseline
30,Cameroon,-507489.3724419245,0.7362677171890432,-689.2728834824387,high_collection,baseline
31,Canada,4706039714.756104,701587.7093713323,6.707699767108262,high_collection,baseline
32,Cayman Isds,-23735.27985581221,0.0069841441245344,-3398.4521843461425,high_collection,baseline
33,Chile,307740434.50979626,64087.8507016564,4.801852943117071,high_collection,baseline
34,China,64317898088.35928,12101331.617790624,5.314943852443736,high_collection,baseline
35,Colombia,98276835.44337238,29065.985680051774,3.381163003559194,high_collection,baseline
36,Comoros,-14705416.221152006,953.6674455743903,-15.419857613253212,high_collection,baseline
