,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-21411316.74307008,0.0568842041662729,-376401.7983003623,baseline,baseline
1,Albania,-17203027.830031402,107.66466217702265,-159.78341901771,baseline,baseline
2,Algeria,-18954754.553945787,111.02228781290296,-170.72927362016472,baseline,baseline
3,Andorra,-3233406.569808635,0.9278680107941687,-3484.7699588663904,baseline,baseline
4,Angola,-9712960.484430645,10.814872015793034,-898.1114589471554,baseline,baseline
5,Argentina,-29089595.839117594,622.054494248968,-46.763741935887246,baseline,baseline
6,Armenia,-5123781.515278883,4.652683165496804,-1101.253047548054,baseline,baseline
7,Aruba,-6388500.636910131,2.8935002588428764,-2207.879753038253,baseline,baseline
8,Australia,-459918379.1827266,11163.802477499705,-41.197287403613394,baseline,baseline
9,Austria,7198679.827123752,13135.280289432889,0.5480415848388838,baseline,baseline
10,Azerbaijan,-17138864.97801169,121.15924415789334,-141.45734481206003,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-3696064.5715208203,1.1714804847310596,-3155.037253880791,baseline,baseline
13,Bangladesh,-30646220.06683185,0.48973628879171077,-62576.984324447236,baseline,baseline
14,Barbados,0.0,0.0,,baseline,baseline
15,Belarus,-25041224.90220696,369.150788593401,-67.83467806644313,baseline,baseline
16,Belgium,139952795.73723683,18378.175216304044,7.615162772693497,baseline,baseline
17,Benin,-19707138.805689175,128.39416258509385,-153.4893674985276,baseline,baseline
18,Bermuda,-4060955.913599968,0.9969660139813695,-4073.3142922120273,baseline,baseline
19,Bolivia (Plurinational State of),-24566649.74517076,265.883380565172,-92.3963344115414,baseline,baseline
20,Bosnia Herzegovina,-10504124.942406185,29.52770434202673,-355.7379476824306,baseline,baseline
21,Botswana,-16612001.845236728,68.43073149104744,-242.7564558097705,baseline,baseline
22,Brazil,2709503349.5709667,331910.27832515846,8.163360783050475,baseline,baseline
23,Brunei Darussalam,-36113347.16593999,4.278772440701547,-8440.118671050159,baseline,baseline
24,Bulgaria,-29078496.301148288,487.93749522630213,-59.59471568722522,baseline,baseline
25,Burkina Faso,-18700415.769641276,105.42326465601336,-177.38414600097096,baseline,baseline
26,Burundi,-14221834.510938076,39.27394864691352,-362.11878359360617,baseline,baseline
27,C?te d'Ivoire,-14342359.499564767,40.677446716889435,-352.587506275554,baseline,baseline
28,Cabo Verde,-4912496.189660257,1.0779984733541323,-4557.053011749913,baseline,baseline
29,Cambodia,-45404115.30144652,138.36551474686294,-328.14618139868503,baseline,baseline
30,Cameroon,-3408797.165809801,0.5476750927924872,-6224.1230442469405,baseline,baseline
31,Canada,284454392.51854503,51724.67288013091,5.499394712031383,baseline,baseline
32,Cayman Isds,0.0,0.0,,baseline,baseline
33,Chile,-21063422.501789883,139.31665339339023,-151.19098821813375,baseline,baseline
34,China,6669563173.2325535,1405307.4265107822,4.745981589090664,baseline,baseline
35,Colombia,-28645007.1352141,567.7720950458598,-50.45159384400602,baseline,baseline
36,Comoros,-3518524.6936999606,0.3549306232940973,-9913.274490221975,baseline,baseline
37,Congo,-5658808.602064756,2.8799031688422745,-1964.9301626830757,baseline,baseline
38,Costa Rica,-21756044.744418457,158.9685207589552,-136.85756551391242,baseline,baseline
39,Croatia,-25244844.244890966,400.86445161867607,-62.97601132490847,baseline,baseline
40,Cyprus,-23616212.79111828,281.49228723716465,-83.89648264579627,baseline,baseline
41,Czechia,42923716.48255297,6868.395592234271,6.249453151924523,baseline,baseline
42,Denmark,-13765423.557933576,8749.025533625061,-1.5733664857907927,baseline,baseline
43,Dominican Rep.,-23557796.243822265,221.35129107674078,-106.42719149830917,baseline,baseline
44,Ecuador,-21993700.897670988,166.0626184042974,-132.44221432258126,baseline,baseline
45,Egypt,-29175268.067031134,747.6590167922094,-39.02215771061793,baseline,baseline
46,El Salvador,-10609920.101462409,21.281132277214247,-498.5599432988099,baseline,baseline
47,Estonia,-23043786.41908792,329.58983384540477,-69.91655704373663,baseline,baseline
48,Eswatini,-6319930.676769383,2.5010974133996156,-2526.8630653529885,baseline,baseline
49,Ethiopia,-18813868.707168248,108.03321847385787,-174.14892357132607,baseline,baseline
50,Fiji,-7845818.108713865,9.428951859851173,-832.0986494927023,baseline,baseline
51,Finland,-189723697.74072093,5261.742338847182,-36.057200357379784,baseline,baseline
52,France,1242533242.6598399,98015.83590253045,12.676862174551548,baseline,baseline
53,French Polynesia,-15586316.31094605,54.449948081094306,-286.25034293389547,baseline,baseline
54,Georgia,-8328518.855864656,12.395265794518842,-671.9112759604967,baseline,baseline
55,Germany,346958267.2213972,132824.86598618247,2.6121484455891766,baseline,baseline
56,Ghana,-9331649.619565057,10.258648308347837,-909.6373458842089,baseline,baseline
57,Greece,32485002.19108108,16985.817936071668,1.9124779456216123,baseline,baseline
58,Greenland,-2667242.0522486335,0.2290582924526261,-11644.381103558053,baseline,baseline
59,Grenada,-9706550.810881827,8.082191009808122,-1200.9801301531315,baseline,baseline
60,Guatemala,-27250475.462311074,433.1943327882373,-62.90589095871712,baseline,baseline
61,Guinea,-4474089.569898415,0.8219884510740407,-5443.00782334886,baseline,baseline
62,Guyana,-22622967.149179287,186.4808794847456,-121.31521050140627,baseline,baseline
63,Honduras,-16748709.00096605,57.7960171477109,-289.7900206196026,baseline,baseline
64,Hungary,-33993162.340878054,2143.82856689141,-15.856287608933558,baseline,baseline
