,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-9911431.216256734,0.0197154951343085,-502722.9166062923,baseline,baseline
1,Albania,-67289696.92507696,18375.931597654846,-3.661838670190987,baseline,baseline
2,Algeria,-47003406.167783976,1421.3328245672874,-33.06995051077763,baseline,baseline
3,Andorra,-6140085.7791852625,6.52554640079395,-940.9305216860017,baseline,baseline
4,Angola,-37303928.91240857,626.7205303667148,-59.52243002248675,baseline,baseline
5,Argentina,-60343751.27695526,6458.175658772944,-9.343776704955808,baseline,baseline
6,Armenia,-3122045.995936944,1.073732632747467,-2907.65680460717,baseline,baseline
7,Aruba,-4108383.4463498117,0.7379080778939676,-5567.608716353093,baseline,baseline
8,Australia,35228315.238401994,56303.74183277806,0.6256833754145502,baseline,baseline
9,Austria,-72514965.05368751,17766.089349253223,-4.081650363687696,baseline,baseline
10,Azerbaijan,-63276286.93317633,11257.416543766685,-5.620853300326075,baseline,baseline
11,Bahamas,-597419.4593239613,0.0137411982736123,-43476.51838131224,baseline,baseline
12,Bahrain,-2747326.708795139,0.8640222009301529,-3179.694579418835,baseline,baseline
13,Bangladesh,-28440128.02911968,2.1824308813446707,-13031.399194460051,baseline,baseline
14,Barbados,-2523376.9306795686,0.17682423613202158,-14270.53771517808,baseline,baseline
15,Belarus,-30633361.89907563,25332.02916808817,-1.2092739075820178,baseline,baseline
16,Belgium,-68149814.1472086,23040.779067284573,-2.9577912252096548,baseline,baseline
17,Benin,214386315.5502584,94839.15060444413,2.260525470587801,baseline,baseline
18,Bermuda,-3220004.7056142595,0.611351599407647,-5267.025895956103,baseline,baseline
19,Bolivia (Plurinational State of),-56500818.79763955,11250.293775231587,-5.0221638586923465,baseline,baseline
20,Bosnia Herzegovina,-44364620.11592565,1344.0015506232019,-33.00935188307942,baseline,baseline
21,Botswana,-37995571.72107182,666.2587276816703,-57.028253653475,baseline,baseline
22,Brazil,3346354684.3276424,713596.6268212048,4.689420547339679,baseline,baseline
23,Brunei Darussalam,-40336046.32516182,30.57655290098653,-1319.1822654364812,baseline,baseline
