,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-22620515.073782567,0.1205509243591194,-187642.81729102624,baseline,baseline
1,Albania,-4645961.081125262,2.383059914336374,-1949.5779578076838,baseline,baseline
2,Algeria,-11736441.491073523,23.45921343761509,-500.291347034467,baseline,baseline
3,Andorra,-1922486.6649550484,0.2320367708796481,-8285.26727753937,baseline,baseline
4,Angola,-8034278.687443011,6.363563821245458,-1262.5439004193981,baseline,baseline
5,Argentina,-21131711.578651547,137.6267380036926,-153.54364918599302,baseline,baseline
6,Armenia,-5828061.974780752,4.288032420264562,-1359.1459680291257,baseline,baseline
7,Aruba,-7264470.664173945,2.8807790504186848,-2521.7035173586623,baseline,baseline
8,Australia,-27851690.85916844,833.836514430221,-33.40186040929153,baseline,baseline
9,Austria,-33277007.586926233,2133.169911899952,-15.599792309693408,baseline,baseline
10,Azerbaijan,-8901515.549561316,15.354207869662947,-579.744368783039,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-5101584.659656177,3.1843096361107643,-1602.1006882631941,baseline,baseline
13,Bangladesh,-17478744.714818794,0.1502040742457185,-116366.6485252947,baseline,baseline
14,Barbados,-5058825.047897293,0.82862872305026,-6105.056350539338,baseline,baseline
15,Belarus,-14672058.78916609,49.620481267705244,-295.685539807837,baseline,baseline
16,Belgium,-32131379.168590173,3656.3409441105355,-8.787850930681373,baseline,baseline
17,Benin,-8626492.188686742,7.251345532861306,-1189.6402053375625,baseline,baseline
18,Bermuda,-5573122.380644321,2.7115340382793764,-2055.3392662482624,baseline,baseline
19,Bolivia (Plurinational State of),-15338846.89682863,42.2967889490274,-362.6480231233095,baseline,baseline
20,Bosnia Herzegovina,-5902701.662769964,5.37771108427601,-1097.6234257041037,baseline,baseline
21,Botswana,-10595996.156787936,14.598627678326727,-725.821384740078,baseline,baseline
22,Brazil,-31094929.428374484,2268.2760912946,-13.708617547799179,baseline,baseline
23,Brunei Darussalam,-33233243.287577063,1.3489604320683106,-24636.188354777594,baseline,baseline
24,Bulgaria,-10136997.297031283,10.945805765809249,-926.1079096338077,baseline,baseline
25,Burkina Faso,-10106712.03046038,12.089762392805575,-835.9727596031767,baseline,baseline
26,Burundi,-7857501.524169092,5.328552781552333,-1474.6033015516111,baseline,baseline
27,C?te d'Ivoire,-8363538.923284817,6.841176840432127,-1222.5292692121855,baseline,baseline
28,Cabo Verde,-2646864.0985449115,0.1446274709049677,-18301.25412539449,baseline,baseline
29,Cambodia,-39419927.61719471,15.493578238943762,-2544.2752480580025,baseline,baseline
30,Cameroon,-4674479.885767588,1.1874136424929371,-3936.690398767583,baseline,baseline
31,Canada,-25274613.18909589,4296.783031175528,-5.882217697685605,baseline,baseline
32,Cayman Isds,-1369979.1342459791,0.028836458717707,-47508.57751492019,baseline,baseline
33,Chile,-10354589.945415951,10.225097373903095,-1012.6641895698082,baseline,baseline
34,China,506447009.15331846,119958.30796213307,4.221858558668461,baseline,baseline
35,Colombia,-20363386.27258743,120.88683831354619,-168.4499864225961,baseline,baseline
36,Comoros,-1156699.3272549938,0.026625092722051,-43443.95489361099,baseline,baseline
37,Congo,-7512277.300683039,4.476968515863415,-1677.9830535024978,baseline,baseline
38,Costa Rica,-13427590.31114562,26.326962450024926,-510.03188600411085,baseline,baseline
39,Croatia,-7589034.3816196155,9.051505621142367,-838.4278482789942,baseline,baseline
40,Cyprus,-7558201.206660548,7.3977320911055315,-1021.6916635502322,baseline,baseline
41,Czechia,-19816465.672452714,169.31325088313866,-117.04025272144939,baseline,baseline
42,Denmark,-32633789.93419044,3346.027215345667,-9.75299596623847,baseline,baseline
43,Dominican Rep.,-13253993.967184195,24.89498780758921,-532.3960818789286,baseline,baseline
44,Ecuador,-12937419.98031775,22.727745764559444,-569.2346312889393,baseline,baseline
45,Egypt,-16017630.55168784,62.44959497236991,-256.48894214245354,baseline,baseline
46,El Salvador,-11523908.55453053,14.95365723397922,-770.6414808241515,baseline,baseline
47,Estonia,-6970995.130373829,9.102882744735536,-765.8008266013708,baseline,baseline
48,Eswatini,-3680095.264362697,0.412434541251669,-8922.859014655345,baseline,baseline
49,Ethiopia,-11287590.486627307,18.0703886299301,-624.645696215498,baseline,baseline
50,Fiji,-8493582.340647483,6.806086901510138,-1247.939155576007,baseline,baseline
51,Finland,-31169374.15889903,1158.0145893593924,-26.91621888472214,baseline,baseline
52,France,24658418.44835649,16327.782802925196,1.510212301693456,baseline,baseline
53,French Polynesia,-8644395.546466142,7.254639515542934,-1191.5678963710989,baseline,baseline
