,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,0.0,0.0,,baseline,baseline
1,Albania,-6383004.582470847,5.434382714662575,-1174.5592678352932,baseline,baseline
2,Algeria,-12622074.669745725,27.80929015229925,-453.8797862376268,baseline,baseline
3,Andorra,-2068407.2262592767,0.2731895177024374,-7571.327200453646,baseline,baseline
4,Angola,-7904702.592431402,6.004441363221776,-1316.4759407676204,baseline,baseline
5,Argentina,-22637935.519158855,180.7815645408651,-125.22258880020712,baseline,baseline
6,Armenia,-6000991.24598172,4.645022883981438,-1291.9185536580235,baseline,baseline
7,Aruba,-7867881.248441234,3.8229464295705258,-2058.067355478251,baseline,baseline
8,Australia,-30156093.87617173,1627.4968784571395,-18.52912547811433,baseline,baseline
9,Austria,-31675131.681100864,3857.7465893243475,-8.210785998426221,baseline,baseline
10,Azerbaijan,-10201333.975652462,23.21950700754485,-439.34326307348744,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,-3682341.204118236,2.52789806426085,-1456.681049041802,baseline,baseline
13,Bangladesh,-27575512.622051448,0.1710199845791443,-161241.46362140562,baseline,baseline
14,Barbados,-5517712.41848169,1.1201179567720427,-4926.010144844602,baseline,baseline
15,Belarus,-16657145.148798335,77.0496348374991,-216.18720431224563,baseline,baseline
16,Belgium,-210224444.32432637,6245.194295356048,-33.661794074309284,baseline,baseline
17,Benin,-10339457.893226732,13.25273361078788,-780.1754865735996,baseline,baseline
18,Bermuda,0.0,0.0,,baseline,baseline
19,Bolivia (Plurinational State of),-17049806.66397528,62.2361929583586,-273.95323932141986,baseline,baseline
20,Bosnia Herzegovina,-6758038.220079722,7.981359564015874,-846.7276991940668,baseline,baseline
21,Botswana,-11620919.02499392,19.813514631815227,-586.5147724136644,baseline,baseline
22,Brazil,-178265836.4291944,7309.573918040587,-24.387992847191914,baseline,baseline
23,Brunei Darussalam,-33887131.58342721,1.7638759900205674,-19211.742648094027,baseline,baseline
24,Bulgaria,-12982298.898908045,24.89983102134381,-521.3810040630311,baseline,baseline
25,Burkina Faso,-11791574.599489901,20.51080700303629,-574.8956926826112,baseline,baseline
26,Burundi,-8664931.954609215,7.159390536845326,-1210.2890476522716,baseline,baseline
27,C?te d'Ivoire,-9198686.834783208,9.125554366870434,-1008.0140301588991,baseline,baseline
28,Cabo Verde,-2924947.3704821095,0.1951927024195796,-14984.921742590264,baseline,baseline
