,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-617926.5731457915,0.0286130973889904,-21595.934363385422,high_collection,baseline
1,Albania,107368298.40372156,26045.497747265592,4.122336207415875,high_collection,baseline
2,Algeria,-16477600.949010182,1692.177701967379,-9.737512159540222,high_collection,baseline
3,Andorra,-1557581.7167996343,8.175117235524947,-190.52714131500986,high_collection,baseline
4,Angola,-13653350.533412354,735.4378072244668,-18.56492880742687,high_collection,baseline
5,Argentina,5275132.597941958,7805.522465527503,0.6758205643810751,high_collection,baseline
6,Armenia,-884773.4243622884,2.7243024626729944,-324.7706289903576,high_collection,baseline
7,Aruba,-989427.3992208946,2.5367052106511014,-390.0442964623927,high_collection,baseline
8,Australia,378360912.0532762,60050.10171375913,6.300753891422357,high_collection,baseline
9,Austria,59760897.12830584,19487.265398636806,3.066664096055586,high_collection,baseline
10,Azerbaijan,26873711.85291985,11881.54771337034,2.2618022921945418,high_collection,baseline
11,Bahamas,-68384.39922288226,0.0212849405762973,-3212.8066779305204,high_collection,baseline
12,Bahrain,-597420.4419825795,1.383920414029778,-431.686992926838,high_collection,baseline
13,Bangladesh,-3894936.927852148,2.861871393609552,-1360.9755269050147,high_collection,baseline
14,Barbados,-502139.97519310017,0.6636205294305723,-756.6673315907926,high_collection,baseline
15,Belarus,147960095.86332944,28347.911388747947,5.21943552857509,high_collection,baseline
16,Belgium,96168915.81570543,25336.683669829683,3.795639439988,high_collection,baseline
17,Benin,740587674.9954189,99638.8214058066,7.432722151330667,high_collection,baseline
18,Bermuda,-552397.5827938701,0.9985350612847484,-553.2079986086187,high_collection,baseline
19,Bolivia (Plurinational State of),35975228.500125945,12708.00710903312,2.8309103222450975,high_collection,baseline
20,Bosnia Herzegovina,-15798218.397142548,1465.607158347744,-10.779299423559523,high_collection,baseline
21,Botswana,-14099530.731164806,819.2486754292115,-17.210318617577183,high_collection,baseline
22,Brazil,7296844165.0162525,800749.1333335193,9.112522088708962,high_collection,baseline
23,Brunei Darussalam,-9003576.013718557,38.3235469950483,-234.93587414760665,high_collection,baseline
24,Bulgaria,311332982.2045748,51974.5845494566,5.990100448197422,high_collection,baseline
25,Burkina Faso,82097859.37255774,19304.319081837428,4.252823372040092,high_collection,baseline
26,Burundi,-16756246.425309693,2105.8244935727835,-7.957095416285483,high_collection,baseline
27,C?te d'Ivoire,-15058422.391115,1046.8667884165,-14.384277500953587,high_collection,baseline
28,Cabo Verde,-6249152.737886636,101.5090186207918,-61.56253722865408,high_collection,baseline
29,Cambodia,132140018.6634293,21593.40397391635,6.119462166458203,high_collection,baseline
