,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,618144.344424461,0.0286130973889904,21603.545258344086,high_collection,baseline
1,Albania,117399723.39931583,26045.497747265592,4.507486266475408,high_collection,baseline
2,Algeria,29802318.81267985,1692.177701967379,17.611813923579497,high_collection,baseline
3,Andorra,1621965.3195485258,8.175117235524947,198.40269843474297,high_collection,baseline
4,Angola,19445120.634023003,735.4378072244668,26.440197176439227,high_collection,baseline
5,Argentina,62028963.17074011,7805.522465527503,7.946804771197099,high_collection,baseline
6,Armenia,906154.8491383491,2.7243024626729944,332.6190324143599,high_collection,baseline
7,Aruba,1009528.9975413007,2.5367052106511014,397.9685906357967,high_collection,baseline
8,Australia,145491412.59396687,60050.10171375913,2.4228337411896637,high_collection,baseline
9,Austria,108164278.94109477,19487.265398636806,5.5505108966526,high_collection,baseline
10,Azerbaijan,78728344.51528323,11881.54771337034,6.626101785265735,high_collection,baseline
11,Bahamas,68547.01202359419,0.0212849405762973,3220.446483178227,high_collection,baseline
12,Bahrain,607219.2278231462,1.383920414029778,438.76744765619196,high_collection,baseline
13,Bangladesh,3917497.6917624157,2.861871393609552,1368.8587476397565,high_collection,baseline
14,Barbados,507364.14420055,0.6636205294305723,764.5395549108464,high_collection,baseline
15,Belarus,106368878.70717162,28347.911388747947,3.7522651051248985,high_collection,baseline
16,Belgium,116987564.40755908,25336.683669829683,4.61731953289787,high_collection,baseline
17,Benin,153894812.034789,99638.8214058066,1.5445266198805172,high_collection,baseline
18,Bermuda,559327.9519317945,0.9985350612847484,560.1485352073112,high_collection,baseline
19,Bolivia (Plurinational State of),76856676.2044812,12708.00710903312,6.047893705524437,high_collection,baseline
20,Bosnia Herzegovina,27339635.887578342,1465.607158347744,18.654136432029816,high_collection,baseline
21,Botswana,20551514.006829925,819.2486754292115,25.085806816914058,high_collection,baseline
22,Brazil,-23616221.88301728,800749.1333335193,-0.02949265993545685,high_collection,baseline
23,Brunei Darussalam,9305391.68193448,38.3235469950483,242.81133693436072,high_collection,baseline
24,Bulgaria,135815987.68896663,51974.5845494566,2.613123103653295,high_collection,baseline
25,Burkina Faso,91254187.50888778,19304.319081837428,4.727138373647417,high_collection,baseline
26,Burundi,33338681.727760263,2105.8244935727835,15.831652556760416,high_collection,baseline
27,C?te d'Ivoire,23302277.530056857,1046.8667884165,22.2590665669164,high_collection,baseline
28,Cabo Verde,7048512.502868475,101.5090186207918,69.4373031937159,high_collection,baseline
29,Cambodia,65278047.10627837,21593.40397391635,3.0230549655408976,high_collection,baseline
30,Cameroon,492242.74641977437,0.6963053029709244,706.935225567755,high_collection,baseline
31,Canada,290035915.6662879,666645.7677897365,0.4350675121330204,high_collection,baseline
32,Cayman Isds,74991.47235185165,0.025308355888270698,2963.1111828408766,high_collection,baseline
33,Chile,114245149.58630118,41050.63867014967,2.7830297721866026,high_collection,baseline
34,China,126895325.53933679,11649258.462454915,0.010892995974663557,high_collection,baseline
35,Colombia,79008720.68680206,13616.137550212632,5.802579505049745,high_collection,baseline
36,Comoros,8775937.516405275,155.69422857395043,56.36649217370925,high_collection,baseline
37,Congo,981294.4862712384,2.118963916356515,463.10108383466024,high_collection,baseline
38,Costa Rica,48500600.56880356,4467.472249313359,10.856385414874824,high_collection,baseline
39,Croatia,127201486.88739102,32274.3148320951,3.9412606448548324,high_collection,baseline
40,Cyprus,40315229.18247289,2713.8639306250097,14.855287594757263,high_collection,baseline
41,Czechia,27888972.22776516,108221.45255810714,0.2577028081635736,high_collection,baseline
42,Denmark,91977787.07643378,13342.486476699803,6.893601671401808,high_collection,baseline
43,Dominican Rep.,92000449.0048933,20650.58847255653,4.455100595663738,high_collection,baseline
44,Ecuador,75156501.00697327,12015.80749697163,6.254802353143151,high_collection,baseline
45,Egypt,206307627.11228618,263760.31968322326,0.782178408640322,high_collection,baseline
46,El Salvador,2184036.9424464083,11.139879707082644,196.05570256362964,high_collection,baseline
47,Estonia,37901659.66951,2417.098233552528,15.68064514026973,high_collection,baseline
48,Eswatini,8050255.651165755,131.56140834056802,61.19009938177588,high_collection,baseline
49,Ethiopia,44605588.049583465,3716.8258838381475,12.000989404303732,high_collection,baseline
50,Fiji,1501491.4832611398,4.986754278918437,301.0959432287877,high_collection,baseline
51,Finland,130592688.58995225,31850.213223057755,4.100213950700039,high_collection,baseline
52,France,224439800.47577748,138546.0766744029,1.6199650388024587,high_collection,baseline
53,French Polynesia,33920146.191888474,2178.1165194003315,15.573155012490886,high_collection,baseline
54,Georgia,12907530.375857288,364.48226035351286,35.4133294809416,high_collection,baseline
55,Germany,238322133.06471413,162357.1580025075,1.4678880561646281,high_collection,baseline
56,Ghana,2145509.0401871763,11.163172814928064,192.19527241556926,high_collection,baseline
57,Greece,109431648.31500137,21558.361685932865,5.076065143967181,high_collection,baseline
58,Greenland,896872.9997721569,2.283458611524984,392.7695449549619,high_collection,baseline
59,Grenada,13453295.293184396,366.8020487476559,36.67726322444749,high_collection,baseline
60,Guatemala,101251879.22420684,27316.23819580011,3.7066553051135123,high_collection,baseline
61,Guinea,1473845.762841594,4.820020818981442,305.7758084856248,high_collection,baseline
62,Guyana,35179293.35253285,2337.8112033390025,15.04796165844687,high_collection,baseline
63,Honduras,34450059.14444132,2245.336375739527,15.342939043195612,high_collection,baseline
64,Hungary,100560171.00712167,17713.42039200354,5.677061165020284,high_collection,baseline
65,Iceland,18963745.733947936,756.2693228126711,25.07538671993083,high_collection,baseline
66,India,-510663517.73813206,16658340.755347297,-0.030655124975409693,high_collection,baseline
67,Indonesia,74006668.7311066,82364.96536190524,0.8985212147656113,high_collection,baseline
68,Iran,7603794.059473798,30.850400994423463,246.47310292168532,high_collection,baseline
69,Ireland,86745501.99691986,11594.576975075013,7.481558161492014,high_collection,baseline
70,Israel,104630473.64066294,23417.695781622948,4.468008920107835,high_collection,baseline
71,Italy,199461765.67503163,109740.5031002224,1.8175765559673966,high_collection,baseline
72,Jamaica,1113288.8160773513,3.238014668743891,343.8183362242842,high_collection,baseline
73,Japan,107316778.21436541,87124.30111708182,1.2317663021497065,high_collection,baseline
74,Jordan,91319326.37646198,16599.1835039961,5.501434835904893,high_collection,baseline
75,Kazakhstan,58876978.6613277,6860.805106285209,8.581642788160572,high_collection,baseline
76,Kenya,243292300.80924243,456103.28822527203,0.5334149239658167,high_collection,baseline
77,Kiribati,1911512.510606728,7.954948359189297,240.292258892996,high_collection,baseline
78,Korea,104754546.14552021,86025.06103270069,1.2177212650357772,high_collection,baseline
79,Kuwait,1491005.0073260006,7.131722504209152,209.06660437867677,high_collection,baseline
80,Kyrgyzstan,801129.0249497935,1.545661047314841,518.308348613387,high_collection,baseline
81,Lao People's Dem. Rep.,74040106.36442895,82882.05811766916,0.8933188683528209,high_collection,baseline
82,Latvia,42706733.487009734,3003.0623586718775,14.221061165675243,high_collection,baseline
83,Lebanon,127097843.46458861,40023.93237450383,3.175546127635197,high_collection,baseline
84,Lesotho,52894611.45367143,5378.123396784895,9.835142772159607,high_collection,baseline
85,Lithuania,53892406.75133553,4584.092374667927,11.75639632594435,high_collection,baseline
86,Luxembourg,29951257.17352712,1578.7826730187976,18.971108364305255,high_collection,baseline
87,Madagascar,78656891.1697405,13161.8641302028,5.976120889232165,high_collection,baseline
88,Malawi,103138629.86664133,26996.720219895953,3.820413332677003,high_collection,baseline
