,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,10413767.755524676,0.0286130973889904,363951.0820499857,high_collection,baseline
1,Albania,174744225.08004224,26045.497747265592,6.709191230503088,high_collection,baseline
2,Algeria,57164380.928166136,1692.177701967379,33.781547210854406,high_collection,baseline
3,Andorra,6746155.578786333,8.175117235524947,825.2059737407722,high_collection,baseline
4,Angola,42618395.07242288,735.4378072244668,57.94969289553412,high_collection,baseline
5,Argentina,97067383.80419388,7805.522465527503,12.435731782578888,high_collection,baseline
6,Armenia,4499086.573605653,2.7243024626729944,1651.46368116237,high_collection,baseline
7,Aruba,6222162.836217998,2.5367052106511014,2452.852152505707,high_collection,baseline
8,Australia,236241361.7442253,60050.10171375913,3.934070967445104,high_collection,baseline
9,Austria,159393042.24828538,19487.265398636806,8.179343740011639,high_collection,baseline
10,Azerbaijan,119250303.05683675,11881.54771337034,10.036596740897993,high_collection,baseline
11,Bahamas,898892.6543316065,0.0212849405762973,42231.391302666096,high_collection,baseline
12,Bahrain,3304008.950897174,1.383920414029778,2387.426991756248,high_collection,baseline
13,Bangladesh,29494592.89701132,2.861871393609552,10306.051125452948,high_collection,baseline
14,Barbados,3965709.2177062426,0.6636205294305723,5975.868801269708,high_collection,baseline
15,Belarus,157264071.80445048,28347.911388747947,5.547642281218392,high_collection,baseline
16,Belgium,179569605.13200095,25336.683669829683,7.0873365856411645,high_collection,baseline
17,Benin,240408568.28671977,99638.8214058066,2.412800200712828,high_collection,baseline
18,Bermuda,3842460.099939681,0.9985350612847484,3848.0973266936107,high_collection,baseline
19,Bolivia (Plurinational State of),114625678.47709411,12708.00710903312,9.019957062788842,high_collection,baseline
20,Bosnia Herzegovina,52519523.28626636,1465.607158347744,35.83465254459754,high_collection,baseline
21,Botswana,44272153.84787183,819.2486754292115,54.039945593659056,high_collection,baseline
22,Brazil,52916620.57689402,800749.1333335193,0.06608389366167915,high_collection,baseline
23,Brunei Darussalam,41709985.92844081,38.3235469950483,1088.3644442887833,high_collection,baseline
24,Bulgaria,209309736.50875163,51974.5845494566,4.027155547719332,high_collection,baseline
25,Burkina Faso,134817388.2095816,19304.319081837428,6.983794022365973,high_collection,baseline
26,Burundi,61748618.82596505,2105.8244935727835,29.322775480306582,high_collection,baseline
27,C?te d'Ivoire,48266564.606351934,1046.8667884165,46.10573679518516,high_collection,baseline
28,Cabo Verde,21208102.27252708,101.5090186207918,208.92825643162197,high_collection,baseline
29,Cambodia,96481001.95854893,21593.40397391635,4.4680774775062195,high_collection,baseline
30,Cameroon,3157345.9494455066,0.6963053029709244,4534.4275506362865,high_collection,baseline
31,Canada,476650702.9448843,666645.7677897365,0.7149984684148214,high_collection,baseline
32,Cayman Isds,953556.787264369,0.025308355888270698,37677.54774249481,high_collection,baseline
33,Chile,171001660.14454147,41050.63867014967,4.165627276071756,high_collection,baseline
34,China,260900642.6343818,11649258.462454915,0.02239633050251687,high_collection,baseline
35,Colombia,117355733.89603087,13616.137550212632,8.61887106114011,high_collection,baseline
36,Comoros,24658822.604579806,155.69422857395043,158.37981170167495,high_collection,baseline
37,Congo,5474743.320336748,2.118963916356515,2583.6887915252373,high_collection,baseline
38,Costa Rica,80242152.30902262,4467.472249313359,17.961421544667832,high_collection,baseline
39,Croatia,190136831.55417034,32274.3148320951,5.89127399120149,high_collection,baseline
40,Cyprus,71613783.03086048,2713.8639306250097,26.388125883071687,high_collection,baseline
41,Czechia,101340510.46514504,108221.45255810714,0.9364179473633703,high_collection,baseline
42,Denmark,135762830.06659812,13342.486476699803,10.175227106557905,high_collection,baseline
43,Dominican Rep.,135273003.0643261,20650.58847255653,6.550564079280177,high_collection,baseline
44,Ecuador,112456348.41353586,12015.80749697163,9.359033792933056,high_collection,baseline
45,Egypt,338806204.7348112,263760.31968322326,1.284523028868475,high_collection,baseline
46,El Salvador,10334113.76098603,11.139879707082644,927.6683440679961,high_collection,baseline
47,Estonia,68131560.96004495,2417.098233552528,28.187336374785495,high_collection,baseline
48,Eswatini,23237676.04752834,131.56140834056802,176.62988212602477,high_collection,baseline
49,Ethiopia,75437145.48980442,3716.8258838381475,20.29612035845621,high_collection,baseline
50,Fiji,7315253.964165568,4.986754278918437,1466.9369202911985,high_collection,baseline
51,Finland,192819387.36929736,31850.213223057755,6.053943376106099,high_collection,baseline
52,France,350130280.678824,138546.0766744029,2.5271757171562865,high_collection,baseline
53,French Polynesia,62487243.57485832,2178.1165194003315,28.688659682936525,high_collection,baseline
54,Georgia,30663019.852278527,364.48226035351286,84.12760561388731,high_collection,baseline
55,Germany,373776882.78442055,162357.1580025075,2.3021891204738125,high_collection,baseline
56,Ghana,9134642.576766927,11.163172814928064,818.2837198893433,high_collection,baseline
57,Greece,162320480.60308322,21558.361685932865,7.529351393570859,high_collection,baseline
58,Greenland,5387412.984315918,2.283458611524984,2359.3214946506037,high_collection,baseline
59,Grenada,34202732.30457643,366.8020487476559,93.24575045682595,high_collection,baseline
60,Guatemala,148817791.2781353,27316.23819580011,5.447960667622826,high_collection,baseline
61,Guinea,7223451.985701053,4.820020818981442,1498.6350177689687,high_collection,baseline
62,Guyana,64336779.34416753,2337.8112033390025,27.52009197846168,high_collection,baseline
63,Honduras,63457000.72274217,2245.336375739527,28.26169005605759,high_collection,baseline
64,Hungary,149547789.05772656,17713.42039200354,8.44262631090931,high_collection,baseline
65,Iceland,39974229.068053916,756.2693228126711,52.85713417461412,high_collection,baseline
66,India,-510663517.73813206,16658340.755347297,-0.030655124975409693,high_collection,baseline
67,Indonesia,115191364.09383011,82364.96536190524,1.3985480791218479,high_collection,baseline
68,Iran,37054290.24367032,30.850400994423463,1201.0959031089508,high_collection,baseline
69,Ireland,128273825.63679917,11594.576975075013,11.063260515027912,high_collection,baseline
70,Israel,155354139.7940207,23417.695781622948,6.6340489364429684,high_collection,baseline
71,Italy,312704842.3475534,109740.5031002224,2.8494934278000374,high_collection,baseline
72,Jamaica,6550128.940555619,3.238014668743891,2022.8842703472314,high_collection,baseline
73,Japan,172473698.82000068,87124.30111708182,1.9796279179126182,high_collection,baseline
74,Jordan,135851562.081468,16599.1835039961,8.184231594810852,high_collection,baseline
75,Kazakhstan,93626667.04197194,6860.805106285209,13.64660059446962,high_collection,baseline
76,Kenya,410939974.8375017,456103.28822527203,0.9009800750099747,high_collection,baseline
77,Kiribati,8644439.061342241,7.954948359189297,1086.674440991998,high_collection,baseline
78,Korea,169806046.2565385,86025.06103270069,1.9739136969863953,high_collection,baseline
79,Kuwait,6360812.72729452,7.131722504209152,891.9041260425319,high_collection,baseline
80,Kyrgyzstan,4696941.8705085805,1.545661047314841,3038.791641070479,high_collection,baseline
81,Lao People's Dem. Rep.,115286357.54013415,82882.05811766916,1.3909688074644575,high_collection,baseline
82,Latvia,74364900.68234022,3003.0623586718775,24.763022475240426,high_collection,baseline
83,Lebanon,191451061.3666222,40023.93237450383,4.7834145724416866,high_collection,baseline
84,Lesotho,85928690.22195889,5378.123396784895,15.97744861587372,high_collection,baseline
85,Lithuania,88203925.15812528,4584.092374667927,19.241306227934555,high_collection,baseline
86,Luxembourg,57193935.947221585,1578.7826730187976,36.22660479156437,high_collection,baseline
87,Madagascar,117794111.3311645,13161.8641302028,8.94965258461071,high_collection,baseline
88,Malawi,151732986.61953536,26996.720219895953,5.620422976703359,high_collection,baseline
89,Malaysia,44385064.51323019,61.384834504295384,723.062379684747,high_collection,baseline
90,Maldives,63761780.61606145,949.009452318017,67.18771921640946,high_collection,baseline
91,Mali,65717118.69522043,2512.9517840998856,26.151364746044923,high_collection,baseline
92,Malta,49413569.9035296,1065.562796692975,46.37321240652073,high_collection,baseline
93,Mauritania,1198754.0381958615,0.0423854663955219,28282.19529330252,high_collection,baseline
94,Mauritius,89736945.3938561,6082.302795819306,14.753778035440314,high_collection,baseline
95,Mexico,375693053.17941135,412454.60139527085,0.9108712859754727,high_collection,baseline
96,Mongolia,77559565.54946151,4208.0678103346345,18.43115868023377,high_collection,baseline
97,Montenegro,41574108.384332985,811.630798644006,51.222930985111674,high_collection,baseline
98,Morocco,178080228.7187253,42522.004547148805,4.187954698167351,high_collection,baseline
99,Mozambique,2903826.500542113,0.3958212540692461,7336.206610153657,high_collection,baseline
100,Myanmar,126091275.73389645,163055.40092294134,0.7733032761882336,high_collection,baseline
101,Namibia,109725641.96812299,10761.696687893267,10.195942624136817,high_collection,baseline
102,Nepal,70177861.66405639,1954.4738745462155,35.906267450287665,high_collection,baseline
103,Netherlands,207248640.14694127,37882.74912772053,5.4707919810204055,high_collection,baseline
104,New Caledonia,858353.9584069282,0.052050308894816696,16490.85234328754,high_collection,baseline
105,New Zealand,118784757.36158848,11104.746032635672,10.696755874694716,high_collection,baseline
106,Nicaragua,107060918.12886992,10402.973399205008,10.291376707456687,high_collection,baseline
107,Niger,124048386.203005,15242.897689331441,8.138110530639258,high_collection,baseline
108,Nigeria,699684017.7635524,2064716.6016880448,0.3388765398561302,high_collection,baseline
109,North Macedonia,46684240.8598378,1088.1089711327752,42.904012464153475,high_collection,baseline
110,Norway,119507180.80801272,11267.833513422667,10.606047796646202,high_collection,baseline
111,Oman,95057967.81383419,6641.320011503421,14.313113605305034,high_collection,baseline
112,Pakistan,178966320.2060923,2262305.5061962423,0.07910793644621399,high_collection,baseline
113,Palau,8584125.633740082,7.799180521899537,1100.6445625455747,high_collection,baseline
114,Panama,9937960.249561857,9.967821512824957,997.0042337511081,high_collection,baseline
115,Papua New Guinea,0.0,0.0,,high_collection,baseline
116,Paraguay,78585896.61906426,4202.513660148066,18.69973615179051,high_collection,baseline
117,Peru,157225410.2710421,32091.32379164388,4.89931207861177,high_collection,baseline
118,Philippines,166064887.2197139,1305113.7065468899,0.12724170038723562,high_collection,baseline
119,Poland,266081398.4317899,76892.63260420722,3.4604277343630856,high_collection,baseline
120,Portugal,160378440.6737858,20912.812160740228,7.668908391711441,high_collection,baseline
121,Qatar,7584421.02968553,10.459968005353694,725.0902704294715,high_collection,baseline
122,Rep. of Moldova,83653497.84520559,4936.107710855873,16.947259408709478,high_collection,baseline
123,Romania,122601102.14616334,198457.28784149166,0.6177707227566526,high_collection,baseline
124,Russian Federation,116199498.97919655,90694.02729878658,1.2812254835302834,high_collection,baseline
125,Rwanda,7138099.813548957,4.643694695829527,1537.1595854395075,high_collection,baseline
126,Saint Lucia,23770643.623551827,126.24303180955188,188.29271828176482,high_collection,baseline
127,Samoa,13428298.342953222,27.754186048761408,483.829657960821,high_collection,baseline
128,Saudi Arabia,261134351.3227776,88747.09602148537,2.9424551678801736,high_collection,baseline
129,Senegal,322936645.5124883,230194.4151747742,1.4028865351372661,high_collection,baseline
130,Serbia,71911046.42205797,3245.847707650131,22.15478140042461,high_collection,baseline
131,Seychelles,47033149.691057175,972.6993140571313,48.35322592639835,high_collection,baseline
132,Sierra Leone,35347855.31004252,432.5347412701471,81.72258072552236,high_collection,baseline
133,Singapore,0.0,0.0,,high_collection,baseline
134,Slovakia,579700054.2460142,10783.287599296476,53.75912020410501,high_collection,baseline
135,Slovenia,84119924.50418167,4091.003376985652,20.562174301152307,high_collection,baseline
136,Solomon Isds,9100622.69535304,9.203819529574847,988.7876078088883,high_collection,baseline
137,South Africa,62418725.41797792,2171.3493301486164,28.74651469080091,high_collection,baseline
138,Spain,285548882.9777573,88711.99407194543,3.2188306211015516,high_collection,baseline
139,Sri Lanka,127828822.16792603,179210.8169869756,0.7132874249282406,high_collection,baseline
140,State of Palestine,25712030.937697314,231.99109579255872,110.83197331283974,high_collection,baseline
141,Sudan,8975541.19157959,8.89371635928368,1009.2002970401116,high_collection,baseline
142,Sweden,173526980.89067993,24369.335017099278,7.12071054745322,high_collection,baseline
143,Switzerland,144397717.4739902,17587.486836836797,8.210253051706669,high_collection,baseline
144,Tajikistan,62124628.51751503,2142.44487968294,28.997072039822484,high_collection,baseline
145,Thailand,117625877.11654203,96568.58222305583,1.218055338586702,high_collection,baseline
146,Togo,78822387.37301306,4209.7622283990195,18.72371480775753,high_collection,baseline
147,Tonga,0.0,0.0,,high_collection,baseline
148,Trinidad and Tobago,78397449.7450658,4173.033536889511,18.786680972495024,high_collection,baseline
149,Tunisia,52057589.51352271,1297.3390507144004,40.12643378371781,high_collection,baseline
150,Turkey,9012590336.44932,201573.23284014358,44.71124568209262,high_collection,baseline
151,USA,948437082.9919267,5390929.079347797,0.17593202749138562,high_collection,baseline
152,Uganda,439624616.6979975,552344.6618330625,0.7959244418856485,high_collection,baseline
153,Ukraine,18117231.1776551,77.68486981953332,233.21441124562006,high_collection,baseline
154,United Arab Emirates,26005646.250945304,255.52735005786892,101.77245701900733,high_collection,baseline
155,United Kingdom,321987866.233379,139543.72718646986,2.3074334670960326,high_collection,baseline
156,United Rep. of Tanzania,199347095.751153,58564.143145735725,3.4039103971022278,high_collection,baseline
157,Uruguay,56556985.61197778,1602.2564629387946,35.29833514183068,high_collection,baseline
158,Uzbekistan,198055427.7049141,57493.83126767493,3.4448117882912404,high_collection,baseline
159,Viet Nam,425771499.4864201,84149.18908831231,5.059721954534634,high_collection,baseline
160,Yemen,153076338.07554048,22547.019825790958,6.789204926339772,high_collection,baseline
161,Zambia,6656789.988387703,4.077434655823938,1632.5926839513136,high_collection,baseline
162,Zimbabwe,9998225.16384427,12.614061255846876,792.6253853579385,high_collection,baseline
