,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-617926.5731457915,0.0286130973889904,-21595.934363385422,high_collection,baseline
1,Albania,37164048.88093168,26045.497747265592,1.4268895623172868,high_collection,baseline
2,Algeria,-16477600.949010182,1692.177701967379,-9.737512159540222,high_collection,baseline
3,Andorra,-1557581.7167996343,8.175117235524947,-190.52714131500986,high_collection,baseline
4,Angola,-13653350.533412354,735.4378072244668,-18.56492880742687,high_collection,baseline
5,Argentina,-4363646.031172463,7805.522465527503,-0.5590459896110958,high_collection,baseline
6,Armenia,-884773.4243622884,2.7243024626729944,-324.7706289903576,high_collection,baseline
7,Aruba,-989427.3992208946,2.5367052106511014,-390.0442964623927,high_collection,baseline
8,Australia,254192705.3794536,60050.10171375913,4.233010405063328,high_collection,baseline
9,Austria,8927825.166215757,19487.265398636806,0.45813637694082443,high_collection,baseline
10,Azerbaijan,8744821.455710573,11881.54771337034,0.7360001968321012,high_collection,baseline
11,Bahamas,-68384.39922288226,0.0212849405762973,-3212.8066779305204,high_collection,baseline
12,Bahrain,-597420.4419825795,1.383920414029778,-431.686992926838,high_collection,baseline
13,Bangladesh,-3894936.927852148,2.861871393609552,-1360.9755269050147,high_collection,baseline
14,Barbados,-502139.97519310017,0.6636205294305723,-756.6673315907926,high_collection,baseline
15,Belarus,95350697.38938782,28347.911388747947,3.363588099377053,high_collection,baseline
16,Belgium,25458437.488817763,25336.683669829683,1.0048054362826127,high_collection,baseline
17,Benin,544027175.454037,99638.8214058066,5.4599920771677555,high_collection,baseline
18,Bermuda,-552397.5827938701,0.9985350612847484,-553.2079986086187,high_collection,baseline
19,Bolivia (Plurinational State of),15374346.206170943,12708.00710903312,1.2098156756020804,high_collection,baseline
20,Bosnia Herzegovina,-15798218.397142548,1465.607158347744,-10.779299423559523,high_collection,baseline
21,Botswana,-14099530.731164806,819.2486754292115,-17.210318617577183,high_collection,baseline
22,Brazil,5699607680.213301,800749.1333335193,7.1178443322015585,high_collection,baseline
23,Brunei Darussalam,-9003576.013718557,38.3235469950483,-234.93587414760665,high_collection,baseline
24,Bulgaria,166589691.22244245,51974.5845494566,3.2052144844741073,high_collection,baseline
25,Burkina Faso,48254427.29683646,19304.319081837428,2.4996700009085995,high_collection,baseline
26,Burundi,-16756246.425309693,2105.8244935727835,-7.957095416285483,high_collection,baseline
27,C?te d'Ivoire,-15058422.391115,1046.8667884165,-14.384277500953587,high_collection,baseline
28,Cabo Verde,-6249152.737886636,101.5090186207918,-61.56253722865408,high_collection,baseline
29,Cambodia,93661328.94145341,21593.40397391635,4.33749718453798,high_collection,baseline
30,Cameroon,-487224.824776925,0.6963053029709244,-699.7287291911807,high_collection,baseline
31,Canada,4455152937.889152,666645.7677897365,6.68293890571031,high_collection,baseline
32,Cayman Isds,-74798.85311362572,0.025308355888270698,-2955.500287882852,high_collection,baseline
33,Chile,167098294.4087215,41050.63867014967,4.070540674199753,high_collection,baseline
34,China,61967322262.85318,11649258.462454915,5.319422044121635,high_collection,baseline
35,Colombia,19216694.02314809,13616.137550212632,1.4113175599381336,high_collection,baseline
36,Comoros,-7549890.368739075,155.69422857395043,-48.49178057459649,high_collection,baseline
37,Congo,-965001.8289155092,2.118963916356515,-455.41211035570456,high_collection,baseline
38,Costa Rica,-14052161.45092224,4467.472249313359,-3.1454390014581577,high_collection,baseline
39,Croatia,63070619.349132076,32274.3148320951,1.9542047500389281,high_collection,baseline
40,Cyprus,-21966516.899285425,2713.8639306250097,-8.094185066318516,high_collection,baseline
41,Czechia,441451749.2072355,108221.45255810714,4.079151949750514,high_collection,baseline
42,Denmark,-7713485.366796432,13342.486476699803,-0.5781145351180692,high_collection,baseline
43,Dominican Rep.,53647164.282995895,20650.58847255653,2.5978515989648407,high_collection,baseline
44,Ecuador,12349514.304924466,12015.80749697163,1.0277723164287493,high_collection,baseline
45,Egypt,1680806914.994523,263760.31968322326,6.372478305353799,high_collection,baseline
46,El Salvador,-2097195.1025140514,11.139879707082644,-188.26012108377364,high_collection,baseline
47,Estonia,-21572261.09161181,2417.098233552528,-8.924859069507487,high_collection,baseline
48,Eswatini,-7014235.658623358,131.56140834056802,-53.31529775407902,high_collection,baseline
49,Ethiopia,-15335955.126947587,3716.8258838381475,-4.126089197138029,high_collection,baseline
50,Fiji,-1462567.620167891,4.986754278918437,-293.2904928464017,high_collection,baseline
51,Finland,53714307.86881319,31850.213223057755,1.6864661938880543,high_collection,baseline
52,France,568119777.87852,138546.0766744029,4.1005836579094055,high_collection,baseline
53,French Polynesia,-16767987.263527034,2178.1165194003315,-7.698388545413316,high_collection,baseline
54,Georgia,-10037198.703167979,364.48226035351286,-27.538236548008832,high_collection,baseline
55,Germany,693619618.5670621,162357.1580025075,4.272183789743041,high_collection,baseline
56,Ghana,-2061081.1494044773,11.163172814928064,-184.632199427055,high_collection,baseline
57,Greece,21094107.30685409,21558.361685932865,0.9784652291374393,high_collection,baseline
58,Greenland,-878887.8061219689,2.283458611524984,-384.89324995254145,high_collection,baseline
59,Grenada,-10564824.64858946,366.8020487476559,-28.802523553671882,high_collection,baseline
60,Guatemala,89113065.40555374,27316.23819580011,3.2622744305712983,high_collection,baseline
61,Guinea,-1435653.153442761,4.820020818981442,-297.8520648270022,high_collection,baseline
62,Guyana,-16769690.454643434,2337.8112033390025,-7.173244114277471,high_collection,baseline
63,Honduras,-16768531.404343188,2245.336375739527,-7.468160042978097,high_collection,baseline
64,Hungary,6458560.207728522,17713.42039200354,0.3646139517269145,high_collection,baseline
65,Iceland,-13003629.562177835,756.2693228126711,-17.194442733463685,high_collection,baseline
66,India,131114345097.69666,16658340.755347297,7.870792597132412,high_collection,baseline
67,Indonesia,529340202.33434594,82364.96536190524,6.426764098163173,high_collection,baseline
68,Iran,-7369360.902432029,30.850400994423463,-238.87407180749835,high_collection,baseline
69,Ireland,-13126226.877906403,11594.576975075013,-1.1321005420140806,high_collection,baseline
70,Israel,62028551.654522076,23417.695781622948,2.6487897115479235,high_collection,baseline
71,Italy,420047221.87084657,109740.5031002224,3.8276407525417597,high_collection,baseline
72,Jamaica,-1088613.9557479986,3.238014668743891,-336.19796916185675,high_collection,baseline
73,Japan,506251682.8162998,87124.30111708182,5.810682855704914,high_collection,baseline
74,Jordan,29097764.43206082,16599.1835039961,1.7529635975803146,high_collection,baseline
75,Kazakhstan,-7054482.899123667,6860.805106285209,-1.028229601313267,high_collection,baseline
76,Kenya,3067074519.5905037,456103.28822527203,6.724517447626157,high_collection,baseline
77,Kiribati,-1848864.4878605548,7.954948359189297,-232.41690635550222,high_collection,baseline
