,country,total_netprofits,scrap,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,-10155669.549493875,0.012621602718883799,-804625.9873399026,baseline,baseline
1,Albania,-25886478.230569117,440.74584257884555,-58.73334636375669,baseline,baseline
2,Algeria,-21422459.75498692,177.4209749396034,-120.74367059632844,baseline,baseline
3,Andorra,-3741021.7617341825,1.4144915833101026,-2644.781917315961,baseline,baseline
4,Angola,-13021656.190545335,29.106281036034844,-447.38302960876234,baseline,baseline
5,Argentina,-30831576.79931275,947.309062471425,-32.54648141851041,baseline,baseline
6,Armenia,-3231355.3142002006,0.732500313542193,-4411.404684011879,baseline,baseline
7,Aruba,-4563575.989168967,0.625741525523545,-7293.068788028279,baseline,baseline
8,Australia,187996911.57767704,21882.539174161477,8.591183595350786,baseline,baseline
9,Austria,14910484.737085056,14568.439607368413,1.023478501399947,baseline,baseline
10,Azerbaijan,-20766814.120315716,236.62517606935648,-87.76248776769559,baseline,baseline
11,Bahamas,-346260.91511253966,0.0031966868836712,-108318.68359746267,baseline,baseline
12,Bahrain,-2999026.7893089815,0.6846741975709155,-4380.224638154785,baseline,baseline
13,Bangladesh,-31648985.8557923,0.7534572739808928,-42005.01733638436,baseline,baseline
14,Barbados,-3011282.61733912,0.1365836938879529,-22047.160474437307,baseline,baseline
15,Belarus,-28548643.42624052,712.6172216829877,-40.06168046124005,baseline,baseline
16,Belgium,150387182.22938973,20017.271568900505,7.512871157877292,baseline,baseline
17,Benin,-25336089.43802042,357.5385981754029,-70.86252943686635,baseline,baseline
18,Bermuda,-3162206.5222175433,0.4497693074728543,-7030.729909039864,baseline,baseline
19,Bolivia (Plurinational State of),-27798153.977899924,481.09242542329645,-57.78131707943915,baseline,baseline
20,Bosnia Herzegovina,-12621879.275759064,51.692564189813325,-244.17204821590886,baseline,baseline
21,Botswana,-18659346.95866788,104.58787158194423,-178.40832475540293,baseline,baseline
22,Brazil,4254843239.308424,521441.5894567943,8.159769618186493,baseline,baseline
23,Brunei Darussalam,-37128107.85179204,6.297351422870844,-5895.829112688463,baseline,baseline
24,Bulgaria,-34902011.76924846,1926.396887803509,-18.11776793776073,baseline,baseline
25,Burkina Faso,-22554551.703917988,217.6069672748906,-103.64811378224897,baseline,baseline
26,Burundi,-16817239.692772526,71.39463483469797,-235.5532699580292,baseline,baseline
27,C?te d'Ivoire,-16593560.71542008,68.18773723585574,-243.3510978377876,baseline,baseline
28,Cabo Verde,-5994361.765191052,2.094891743856237,-2861.4183920343035,baseline,baseline
29,Cambodia,-46738141.22045312,289.81077477650456,-161.2712338128094,baseline,baseline
30,Cameroon,-3118247.8815498976,0.4242431228876525,-7350.143616531099,baseline,baseline
31,Canada,208306376.0455231,109578.10245908292,1.9009854283916432,baseline,baseline
32,Cayman Isds,0.0,0.0,,baseline,baseline
33,Chile,-26059790.827352148,347.663472027958,-74.95694234238246,baseline,baseline
34,China,13999703953.119076,2920671.5814249795,4.793316729671022,baseline,baseline
35,Colombia,-30698322.42462769,908.2237398176751,-33.800396398788635,baseline,baseline
36,Comoros,-4561564.102477397,0.8419165839556343,-5418.071326075426,baseline,baseline
37,Congo,-4569019.311795827,0.8927823024693521,-5117.730603707476,baseline,baseline
38,Costa Rica,-24707372.55537597,272.4960147537171,-90.67058311919382,baseline,baseline
39,Croatia,-32974825.33396364,1545.214801729227,-21.33996211857536,baseline,baseline
40,Cyprus,-30421724.031679776,814.5452098262658,-37.348109920342445,baseline,baseline
41,Czechia,152807984.26826102,21669.586542895522,7.051725881607088,baseline,baseline
42,Denmark,-15609179.913166542,8323.538358688122,-1.875305818333096,baseline,baseline
43,Dominican Rep.,-27585320.08352722,461.68944682909523,-59.74864765262557,baseline,baseline
44,Ecuador,-25479752.430992994,313.22150531859046,-81.34739153710564,baseline,baseline
45,Egypt,-31298361.923795465,1757.6951441072192,-17.806479143283262,baseline,baseline
46,El Salvador,-7100153.833536371,2.800779343726886,-2535.063624144156,baseline,baseline
47,Estonia,-29716449.031915177,908.7595836083802,-32.7000117169836,baseline,baseline
48,Eswatini,-7525645.062636554,4.49068082251185,-1675.8361059441997,baseline,baseline
49,Ethiopia,-21686470.958382517,186.11118193849427,-116.52427722236177,baseline,baseline
50,Fiji,-5002566.766736818,1.1392892582967127,-4390.954035866075,baseline,baseline
51,Finland,171267477.9529366,7524.781533480007,22.760458518418947,baseline,baseline
52,France,1077828573.0872183,112450.24843392566,9.584937233113687,baseline,baseline
53,French Polynesia,-18652330.721415546,104.43678193962765,-178.59924803311156,baseline,baseline
54,Georgia,-9801737.937410468,20.413238677569414,-480.16574401693873,baseline,baseline
55,Germany,297511731.4836398,125102.59506128622,2.3781419669023847,baseline,baseline
56,Ghana,-7596683.762332826,5.9630461177315945,-1273.960256611714,baseline,baseline
57,Greece,50475438.97233915,19945.013625147447,2.530729731299745,baseline,baseline
